,tariff_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW,pop_weighted,negishi
0,0.0,-0.0005262556115218,-0.0005886538399738,-0.0005663284391103,-0.0005030908931969,-0.0004986880028739,-0.0005067441005409,-0.0005226737738307,-0.0006236611020011,0.0299409101580447,-0.0005143413619059,-0.0005112961764859,-0.0005202068405014,-0.0002094035258024,0.0003450838603431
1,0.0266666666666666,-0.0005252606380102,-0.0005867724567137,-0.0005659241063923,-0.0005018433448347,-0.0004971608323379,-0.000505841588201,-0.0005217173431665,-0.0006223301760251,0.0298879118200053,-0.0005136389369379,-0.0005102524192237,-0.0005190773045973,-0.0002091147360177,0.0003442180991457
2,0.0533333333333333,-0.0005242996857902,-0.0005857107214914,-0.0005641110231733,-0.0005009357733206,-0.0004964056977753,-0.0005052283276699,-0.0005203478793503,-0.0006206681386294,0.0298342170872297,-0.0005120457597097,-0.0005092532628477,-0.0005182541870033,-0.0002083132906325,0.0003442908294462
3,0.08,-0.0005233458384554,-0.0005845088329663,-0.0005629438126617,-0.0005002843977424,-0.0004953277853396,-0.0005036846778353,-0.0005196350957369,-0.0006201898197745,0.0297800787369957,-0.0005111312192829,-0.0005083435047889,-0.0005173550602153,-0.000208236409018,0.000344106474813
4,0.1066666666666666,-0.0005219229473128,-0.000582930922904,-0.0005618714147155,-0.00049949569137,-0.0004944138961413,-0.0005020967346446,-0.0005180605563021,-0.0006182347876104,0.0297267059600851,-0.0005104754314811,-0.0005071244289075,-0.0005161639190018,-0.0002074571492504,0.000343434077039
5,0.1333333333333333,-0.0005207636885361,-0.0005815249141644,-0.0005604345439397,-0.0004982852772259,-0.0004931163573891,-0.0005014322398461,-0.0005172629167824,-0.000617176124236,0.0296744400850972,-0.0005088924706548,-0.0005054772859567,-0.0005149240268521,-0.0002074552925006,0.0003433633476765
6,0.16,-0.0005198947154348,-0.0005801794195521,-0.0005592479409078,-0.0004972545441444,-0.0004920877905804,-0.0005005606614906,-0.0005157449074404,-0.0006153030075815,0.0296210356832562,-0.0005082519994588,-0.0005047984647637,-0.0005133952936789,-0.0002066355089279,0.0003428457315876
7,0.1866666666666666,-0.000518405209735,-0.0005786480625543,-0.0005581259249522,-0.0004961391877243,-0.0004914968391456,-0.0004993143585128,-0.000515312500047,-0.0006140889664214,0.0295683041914799,-0.0005070626138788,-0.0005041487229444,-0.0005127422582847,-0.0002057162865204,0.0003427993094397
8,0.2133333333333333,-0.0005176339195922,-0.0005779563439652,-0.0005568395365674,-0.0004949614443845,-0.000490136369487,-0.0004983674793129,-0.0005134348296059,-0.0006130361391645,0.0295155536616255,-0.0005058294100438,-0.0005027273163169,-0.0005111180679291,-0.0002056807456147,0.0003426527022373
9,0.24,-0.0005164407391333,-0.000576348137924,-0.00055536133675,-0.0004937775291528,-0.0004890875650097,-0.0004970519231262,-0.000512451998326,-0.0006116149617504,0.02946290811334,-0.0005046969523135,-0.0005020265467895,-0.0005105116436441,-0.0002049771645654,0.0003421493901319
10,0.2666666666666666,-0.0005151596842007,-0.0005746980169981,-0.0005544845200791,-0.0004932225141931,-0.0004882848974287,-0.0004961123006318,-0.0005114252635228,-0.0006103368545552,0.0294104184351993,-0.0005037349373018,-0.0005001909510747,-0.000509081609406,-0.0002044461985845,0.0003417958613533
11,0.2933333333333333,-0.000514110058882,-0.000573665464502,-0.0005532293920221,-0.0004918830929815,-0.0004871515701946,-0.0004955978588199,-0.0005103044695199,-0.0006087822796775,0.0293584767563878,-0.0005027842026019,-0.0004993863530942,-0.0005079546005854,-0.0002039399751048,0.0003415613643639
12,0.32,-0.000513327182599,-0.0005722568124924,-0.0005520812460345,-0.0004906790486841,-0.0004862466921199,-0.0004940852780671,-0.0005093742744766,-0.0006078425005986,0.0293056584058228,-0.0005016840394062,-0.0004982070213034,-0.000506959308946,-0.0002034942986153,0.0003409362634919
13,0.3466666666666667,-0.0005121039469933,-0.00057093730562,-0.0005506866951436,-0.0004894592522511,-0.0004850022396694,-0.0004928804608613,-0.0005083345535087,-0.0006066233459144,0.0292540818519932,-0.0005007082359588,-0.0004973478811882,-0.0005058478312634,-0.0002025665359074,0.0003408240403362
