origin_code,destination_code,sector,trade
1.0,1.0,0,15819646.265126666
1.0,1.0,1,6645379.062896666
1.0,1.0,2,558492.9129796666
1.0,2.0,0,158230.733961
1.0,2.0,1,203590.32390133335
1.0,2.0,2,32307.022398
1.0,3.0,0,47055.736021
1.0,3.0,1,52256.89723933333
1.0,3.0,2,6304.256788333333
1.0,4.0,0,23710.88205866667
1.0,4.0,1,33403.692148
1.0,4.0,2,5960.639418
1.0,5.0,0,10539.256822333335
1.0,5.0,1,11595.677624333332
1.0,5.0,2,3600.2298133333334
1.0,6.0,0,7975.458012666667
1.0,6.0,1,9125.049951666666
1.0,6.0,2,1926.072336
1.0,7.0,0,75060.553457
1.0,7.0,1,133988.77912
1.0,7.0,2,15642.127532666666
1.0,8.0,0,18339.99713633333
1.0,8.0,1,27036.278505666665
1.0,8.0,2,3573.2292466666663
1.0,9.0,0,5384.444210000001
1.0,9.0,1,7027.2997749999995
1.0,9.0,2,703.3435896666666
1.0,10.0,0,45978.716712
1.0,10.0,1,88410.26516966667
1.0,10.0,2,14119.262554333334
1.0,11.0,0,2496.2078216666664
1.0,11.0,1,4630.226185333333
1.0,11.0,2,647.0377676666667
1.0,12.0,0,112133.87641466665
1.0,12.0,1,155338.818435
1.0,12.0,2,19748.178833333335
2.0,1.0,0,185408.015319
2.0,1.0,1,293734.2723713334
2.0,1.0,2,68556.11716466666
2.0,2.0,0,19617667.270570666
2.0,2.0,1,9887504.815754334
2.0,2.0,2,719687.2378326667
2.0,3.0,0,41393.70849533333
2.0,3.0,1,63219.72814866667
2.0,3.0,2,9436.321416333334
2.0,4.0,0,31470.576575333336
2.0,4.0,1,72792.752261
2.0,4.0,2,7721.096975
2.0,5.0,0,15389.703859333333
2.0,5.0,1,22062.239125000004
2.0,5.0,2,4924.235273333333
2.0,6.0,0,22793.106056333334
2.0,6.0,1,33579.33403133333
2.0,6.0,2,2952.400788333334
2.0,7.0,0,31644.184519000002
2.0,7.0,1,32935.971443333336
2.0,7.0,2,6240.599145
2.0,8.0,0,16666.381533
2.0,8.0,1,28782.733635333334
2.0,8.0,2,3851.971567666667
2.0,9.0,0,42530.172097333336
2.0,9.0,1,67187.50907000001
2.0,9.0,2,8680.097614
2.0,10.0,0,8462.264207
2.0,10.0,1,25772.71502933333
2.0,10.0,2,3988.927939333333
2.0,11.0,0,9689.847427666666
2.0,11.0,1,22091.649207666673
2.0,11.0,2,2512.0688563333333
2.0,12.0,0,250506.91276633335
2.0,12.0,1,347519.10126366664
2.0,12.0,2,48352.66594100001
3.0,1.0,0,31497.508507000002
3.0,1.0,1,113124.30440366668
3.0,1.0,2,6686.7492053333335
3.0,2.0,0,36549.02692966667
3.0,2.0,1,78626.47234833334
3.0,2.0,2,5888.233805
3.0,3.0,0,4604901.798348
3.0,3.0,1,2752850.1052993336
3.0,3.0,2,210351.59608099997
3.0,4.0,0,24649.350523999998
3.0,4.0,1,70391.35851199999
3.0,4.0,2,8865.430841666666
3.0,5.0,0,1066.6613989999998
3.0,5.0,1,3080.664839333333
3.0,5.0,2,239.58962600000004
3.0,6.0,0,2637.5978976666665
3.0,6.0,1,8260.204726666665
3.0,6.0,2,530.744731
3.0,7.0,0,2879.4951180000003
3.0,7.0,1,9515.989528666667
3.0,7.0,2,315.72973866666666
3.0,8.0,0,14006.103162
3.0,8.0,1,39824.30965366666
3.0,8.0,2,4850.346046666667
3.0,9.0,0,1708.244297
3.0,9.0,1,8898.029540333333
3.0,9.0,2,95.23665633333333
3.0,10.0,0,2749.3138773333326
3.0,10.0,1,11678.662879666665
3.0,10.0,2,328.63409233333334
3.0,11.0,0,737.6975066666668
3.0,11.0,1,2938.644859666667
3.0,11.0,2,118.06219233333336
3.0,12.0,0,45664.68491933334
3.0,12.0,1,113377.32238833334
3.0,12.0,2,6867.303940666668
4.0,1.0,0,25654.803270666667
4.0,1.0,1,206557.53362733335
4.0,1.0,2,6362.048671333334
4.0,2.0,0,29893.687345666665
4.0,2.0,1,155031.25430200002
4.0,2.0,2,7473.061364333334
4.0,3.0,0,16249.972927666668
4.0,3.0,1,76197.89005533334
4.0,3.0,2,4108.057216666667
4.0,4.0,0,3264371.9657033333
4.0,4.0,1,3233588.832649
4.0,4.0,2,365583.6471143333
4.0,5.0,0,1156.0056956666667
4.0,5.0,1,6363.707541333333
4.0,5.0,2,909.477594
4.0,6.0,0,2969.6895163333334
4.0,6.0,1,14309.724288333333
4.0,6.0,2,2958.776792666667
4.0,7.0,0,3366.6701983333332
4.0,7.0,1,22227.662741333334
4.0,7.0,2,494.03950133333336
4.0,8.0,0,11078.137640333332
4.0,8.0,1,35216.482436666665
4.0,8.0,2,2539.7048409999998
4.0,9.0,0,3684.721666666667
4.0,9.0,1,14954.090091666667
4.0,9.0,2,647.5257503333333
4.0,10.0,0,1538.7694443333332
4.0,10.0,1,16197.007349333333
4.0,10.0,2,731.7939883333333
