,beta,alpha,UUPCOSTS
0,0.6237848817773898,0.6012073963868587,0.0
1,0.3461945439636824,0.38632077570086887,0.002498857729937467
2,0.030020574258927697,0.3550536459752222,0.0008899870464156666
