country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,19638782.612456,20088737.97117,-449955.3587139994,11456442041000.0,193588057.0,0.025645499229431202,1.0
2.0,23022034.551204003,22893612.178193,128422.37301100418,12946685338661.426,390666808.0,0.01746264395299621,0.9976916134217982
3.0,7609532.732705999,7541034.755135999,68497.9775700001,4519561645253.53,84990460.0,0.0299320006370544,1.20395813979566
4.0,3958317.291495,3888205.563048,70111.72844700003,1660287965662.68,908333176.0,0.011203700304031401,0.327172251471012
5.0,1011852.9191479998,1001291.960339,10560.958808999858,558229210852.965,120484166.0,0.00999390006065369,0.315325472959351
6.0,1060594.212367,1070362.742122,-9768.529755000025,607699285433.872,686160442.0,0.00719290018081665,0.221078856578465
7.0,1574602.171667,1533987.556244,40614.61542299995,895540646634.787,21812234.0,0.0196781003475189,0.874822639354793
8.0,1401921.299766,1382202.5699089998,19718.729857000057,702717332012.991,34297010.0,0.022772200107574497,0.664054274468996
9.0,795781.9536530001,760989.2473050001,34792.70634799998,430347770731.787,102502717.0,0.012860300540924099,0.321477485989834
10.0,945668.1621160001,955779.397415,-10111.235298999934,467497961560.862,13247817.0,0.0174854004383087,0.787407105416424
11.0,1212613.6566630001,1222223.635512,-9609.978848999832,729336319677.449,63130829.0,0.00393139988183975,0.615876355547317
12.0,476675.557023,461578.71463,15096.84239299997,234772463823.808,145232431.0,0.000475599989295006,0.194915563720605
13.0,3403010.854194,3311381.683435,91629.17075899988,3943101963397.3438,1311948614.0,0.014978039903619865,0.3742704711746164
