,labor_RUS,delta_opti_USA,delta_opti_EUR,delta_opti_JAP,delta_opti_CHN,delta_opti_BRA,delta_opti_IND,delta_opti_CAN,delta_opti_KOR,delta_opti_RUS,delta_opti_MEX,delta_opti_ZAF,delta_opti_ROW
1,2.463778129,0.01,0.01,0.01,3.9927075204002573,0.997495011851204,4.841951868203512,0.01,0.01,3.5723663606544496,0.06432437972934733,0.4007305164348056,1.6789826129048815
2,3.6455694144999997,0.01,0.01,0.010001035459627034,11.153878633879648,2.6468140812423004,11.883701637031637,0.01,0.01,11.999998964540373,0.04622468688899317,1.0028730608938299,2.263914360086426
3,4.236465057249999,0.01,0.01,0.01,2.8094151286478146,0.7311431620955998,3.534817677869971,0.01,0.01,3.589139871901586,0.025923598305780574,0.3171180683517742,1.609323157305381
4,4.531912878625,0.01000000245967265,0.01000000245967265,0.01000000245967265,9.94243990722027,3.132211704612744,11.999999997540327,0.01000000245967265,0.01000000245967265,11.850687543716461,0.020207346193082874,1.1603230962165796,3.92521329643909
5,4.6796367893125,0.01000053380427697,0.010000569715779653,0.01,10.451357357686176,2.466336399544946,11.999999430897999,0.010000539570684652,0.010000536123224301,11.999999444040341,0.014249137729516245,0.8450814930525843,2.0289072468755482
6,4.75349874465625,0.01,0.01,0.01,12.0,8.898497207413202,12.0,0.01,0.01,12.0,0.01158285714557802,2.7596401113600257,3.5523855555818096
7,4.790429722328125,0.01,0.01,0.01,12.0,7.9721304320176,12.0,0.01,0.01,4.922207387400695,0.01,2.5006171378669553,3.665775192921943
