,labor_CHN,delta_opti_USA,delta_opti_EUR,delta_opti_JAP,delta_opti_CHN,delta_opti_BRA,delta_opti_IND,delta_opti_CAN,delta_opti_KOR,delta_opti_RUS,delta_opti_MEX,delta_opti_ZAF,delta_opti_ROW
1,2.9078315215,0.01,0.01,0.01,4.850623021220007,0.90529861509536,4.0682517299444845,0.01,0.01,0.4533062089910851,0.07662971858453618,0.3783195902829255,1.6685519630367298
2,3.86759611075,0.010000062156392278,0.01,0.01,12.0,12.0,12.0,0.01,0.01,4.483635181059057,0.04806720670614384,3.8933189994962736,4.580336163968285
3,4.347478405375,0.01,0.01,0.01,11.82584605067211,2.2459435207388316,9.450977731897245,0.01,0.01,1.0138926833202573,0.02872524571946872,0.8387326641586638,2.0976987653838717
4,4.5874195526875,0.010000585937965718,0.010000448372276096,0.010000528396646308,3.705954680595629,0.6082056112224071,2.7853836914979895,0.010000078947632121,0.010000426366345695,0.3669563491698004,0.016052210846470107,0.28580665861212073,1.5986568173287692
5,4.70739012634375,0.010000208870224828,0.010000134370354788,0.010000222577185079,11.999999703518137,2.213035025118753,9.819738093919613,0.010000118793052013,0.010000229418369914,2.0805680142344043,0.010000273459645029,1.6863426289760686,6.330890041143006
6,4.767375413171875,0.01000037025727629,0.010000216250287889,0.010000453339415356,11.999999725400896,2.0842839523480503,9.129864266323864,0.010000458566191067,0.01,2.5237287576281076,0.010000215262390208,2.1580905156739236,10.398432308799805
7,4.797368056585937,0.01,0.01000102681379111,0.01000115313736046,8.967651637589231,11.99999871529056,10.487161462289363,0.010001217227919091,0.01,5.5657158591851426,0.010000027265295343,4.448825950794951,4.58466624894251
