country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,22872247.213532332,23577775.873124003,-705528.6595916661,13023993113000.0,198098746.33333334,0.025256799856821666,1.0
2.0,28963511.976674333,28884229.333483,79282.64319133262,15808253423380.086,386529834.0,0.01715223941303293,1.0866263290936558
3.0,8260576.667828334,8234069.742239001,26506.92558933298,4775415387898.76,83975229.33333333,0.031132766405741336,1.16257478007247
4.0,6111111.634195667,5946301.531108666,164810.10308700023,2331148223559.6567,936794567.3333334,0.012971466779708868,0.34894521104442533
5.0,1619253.8193230003,1592650.7456433333,26603.073679666657,889521413016.6396,124626770.66666667,0.009846533338228833,0.42963774860025133
6.0,1565250.1476853334,1594693.5588126667,-29443.411127333453,823263333036.5674,716884243.6666666,0.007952466607093768,0.24123042258360003
7.0,2082550.5215406667,2038236.2395930002,44314.28194766663,1173021215549.2998,22350811.333333332,0.019705499807993496,1.003850571853838
8.0,1955142.0816719998,1943481.1595473334,11660.92212466655,927097663026.2035,34581545.333333336,0.025614600976308164,0.757666687804995
9.0,1460057.2260393333,1363154.770566333,96902.45547299995,781654780337.9613,101921581.33333333,0.010974133412043266,0.4384964542974286
10.0,1491304.6309776667,1498610.875977,-7306.244999333362,878367985027.6499,65661802.666666664,0.003852733274300834,0.643163007287373
11.0,524912.05565,526876.0224573334,-1963.9668073333644,282845331539.8483,31760930.333333332,0.007666533191998733,0.5456610583345103
12.0,10578234.376463333,10284072.499030333,294161.8774329995,6201515668971.794,1515747449.3333333,0.014052203395072732,0.46829934462164924
