,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW,pop_weighted,negishi
0,0.5,-0.0127620677276797,-0.0153207292462514,-0.0167373308911333,0.0996038910480645,-0.0120859681469204,-0.0129087945481555,-0.0147096067304038,-0.0225227533202838,-0.0148383958196142,-0.0130309217023481,-0.0120834583495154,-0.01298380452569,0.0026740149194979,0.0085395730457584
1,0.52,-0.0130090085742869,-0.0155846875373877,-0.0169919018405909,0.099693428615803,-0.0123854564624595,-0.0131879108433783,-0.0149457908859325,-0.0227310931343,-0.0151212992942053,-0.013322900293822,-0.0123574079365085,-0.013255362455646,0.0024302352555479,0.0083990988030088
2,0.54,-0.0132611769173964,-0.0158506616794179,-0.0172503840778979,0.0997498356622537,-0.0126884888250387,-0.0134753591479688,-0.0151912666720661,-0.022943227304576,-0.0154068263121091,-0.0136173561933464,-0.0126362065099062,-0.0135331016349917,0.0021790411919953,0.0082459816938786
3,0.56,-0.0135185579099551,-0.016120838103234,-0.0175129129764764,0.0997802381615962,-0.0129909024455251,-0.0137672374654126,-0.0154405903725486,-0.0231627481875334,-0.0156972904156436,-0.0139166901281053,-0.0129218018233699,-0.0138167355888991,0.0019213291050475,0.0080823869746157
4,0.58,-0.0137804160332098,-0.0163943223000252,-0.0177783743664878,0.0997854340587442,-0.0132988558993656,-0.0140629039410452,-0.0156939492721584,-0.0233853269914636,-0.0159908243496187,-0.0142193561808749,-0.013209523049661,-0.0141042721288316,0.0016542441858827,0.0079058927152843
5,0.6,-0.0140426461667276,-0.0166719086112313,-0.0180503251948781,0.0997725857919513,-0.013610106735425,-0.0143603444721925,-0.015953498882938,-0.0236149078436043,-0.0162907562704425,-0.0145224902151457,-0.0135026542975234,-0.0143993830847653,0.0013875990731243,0.0077197885510392
6,0.62,-0.0143096275025068,-0.0169537168159331,-0.0183254443021668,0.0997430597326319,-0.0139243413064362,-0.0146617665534592,-0.0162182383442009,-0.0238484316080583,-0.0165921703301646,-0.0148307856847285,-0.0138005365585389,-0.0146972778001621,0.00111205547142,0.0075248351230889
7,0.64,-0.0145807234410363,-0.0172386659189479,-0.0186048696053977,0.0997004597849488,-0.0142408093392356,-0.0149692065561877,-0.0164852370965959,-0.0240892139245657,-0.0168984062680876,-0.0151419619620971,-0.0141035164305945,-0.0150004954931021,0.0008327130516123,0.0073223246453093
8,0.66,-0.0148568351443168,-0.0175259954841404,-0.0188872809603242,0.0996459553488971,-0.0145590012725834,-0.0152772457142588,-0.0167589996572508,-0.0243323958031768,-0.0172089985129963,-0.0154564433267747,-0.0144095089605094,-0.0153069475337761,0.0005495772031718,0.00711126512606
9,0.6799999999999999,-0.0151341756505707,-0.0178161357063798,-0.0191742061204158,0.0995803933438363,-0.014882164167185,-0.0155915437750987,-0.0170356662937924,-0.0245810444498285,-0.0175207467190769,-0.0157722216673614,-0.0147192475662348,-0.0156168035691584,0.0002619880922155,0.0068955393833031
