country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,28549960.42465667,29149534.640929997,-599574.2162733326,16232297115333.334,209570386.66666666,0.027194832960764564,1.0
2.0,37430222.420657665,37276721.794027664,153500.62663000077,20074514841869.715,394956593.0,0.019403720518834565,1.0417449352375971
3.0,10706227.843980668,10854708.445019668,-148480.60103899986,5905946116537.52,79465924.33333333,0.03219346682230626,1.23041917201992
4.0,22970156.229371328,22724658.866265666,245497.3631056659,8551378782285.551,983298623.6666666,0.018967799743016534,0.5669664005607503
5.0,4290568.590100001,4330676.808109667,-40108.21800966716,2518065724169.65,137860460.0,0.011540566682815534,0.8306242330999526
6.0,3763582.714305667,3893703.5266210004,-130120.81231533286,1835803302890.9065,824567298.6666666,0.007351433436075801,0.302715030706957
7.0,3202351.8864479996,3238965.9631173336,-36614.0766693335,1822763511177.0332,23901952.666666668,0.017549533446629833,1.228985558586137
8.0,3161932.7032013335,3132653.294949666,29279.408251666773,1300815293012.5867,36649971.666666664,0.037978766759236594,0.7745931296333489
9.0,3648986.540776,3516794.4880293333,132192.0527466666,2182231542846.2,102321832.0,0.010234766801198334,0.6249658138944842
10.0,2084993.444458333,2094273.2340493333,-9279.789591000028,1218674224563.21,74683240.66666667,0.004390933314959167,0.61056074516347
11.0,780282.1996466666,787023.0474546667,-6740.847807999972,431162690939.4536,35310523.0,0.006667233308156266,0.6095870882419433
12.0,23346593.751499664,22936144.640527997,410449.1109716681,13581039697798.174,1762205039.3333333,0.013105168589781233,0.6465418890517548
