country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,18505208.692407,18847224.444832,-342015.7524250001,10581929774000.0,189269845.0,0.0264829993247986,1.0
2.0,17608976.620542,17477220.044452,131756.57609000057,9713274820972.33,378107660.0,0.017510497454480887,0.8138775671878611
3.0,7420497.766702,7400899.759531001,19598.007170999423,4374711694090.87,85671811.0,0.0292348003387451,1.23132759368348
4.0,3258354.572182,3211146.798285,47207.77389700012,1339395718865.3,878790092.0,0.00940330028533936,0.328252107005196
5.0,987466.235091,998379.009183,-10912.774091999978,559991261406.197,116036453.0,0.0106198000907898,0.341445192754275
6.0,863511.775907,869764.43741,-6252.6615030000685,485441014538.638,655697139.0,0.007359099984169009,0.204774111021752
7.0,1331582.8343379998,1284338.709387,47244.12495099986,738981792355.372,21262292.0,0.020211699008941698,0.788006198347108
8.0,1104303.959076,1100309.485385,3994.4736909999046,547658231279.87,33985803.0,0.022786500453949,0.586138648633994
9.0,582653.447866,544612.4567699999,38040.99109600007,306602070620.5,102172930.0,0.0117693996429443,0.285321117586562
10.0,1260446.730936,1267051.58402,-6604.85308400006,756706300589.791,60684664.0,0.00324180006980896,0.677492266358391
11.0,257536.04832300002,252802.01446500001,4734.03385800001,135429607036.658,29081144.0,0.00642239987850189,0.337844616598223
12.0,6802319.270207001,6729109.209857,73210.06035000086,4083751856591.176,1383619469.0,0.015218382751539618,0.42319315119573186
