,beta,alpha,UUPCOSTS
0,0.616868329181026,0.6311675425987597,0.0
1,0.3529425271441153,0.4135607815652751,0.0012630847516771667
2,0.0301891436748587,0.4089240189214947,0.00048778601426709996
