origin_code,destination_code,sector,trade
1.0,1.0,0,12075564.11189
1.0,1.0,1,5374815.50034
1.0,1.0,2,139229.660109
1.0,1.0,3,264718.862019
1.0,2.0,0,106828.307686
1.0,2.0,1,144131.806087
1.0,2.0,2,9850.253950999999
1.0,2.0,3,10581.644708
1.0,3.0,0,38012.900243
1.0,3.0,1,43884.398023
1.0,3.0,2,946.4763459999999
1.0,3.0,3,3581.1258040000002
1.0,4.0,0,12074.277931
1.0,4.0,1,17237.065393
1.0,4.0,2,95.159586
1.0,4.0,3,2352.11344
1.0,5.0,0,6241.293712000001
1.0,5.0,1,7578.563518999999
1.0,5.0,2,560.243084
1.0,5.0,3,1528.411185
1.0,6.0,0,3714.554816
1.0,6.0,1,3528.1415500000003
1.0,6.0,2,22.746507
1.0,6.0,3,458.687123
1.0,7.0,0,49397.394551000005
1.0,7.0,1,97013.325458
1.0,7.0,2,3015.643539
1.0,7.0,3,8068.840271
1.0,8.0,0,10023.167349
1.0,8.0,1,15910.862806000001
1.0,8.0,2,293.46698
1.0,8.0,3,1556.553723
1.0,9.0,0,3242.428981
1.0,9.0,1,3928.918495
1.0,9.0,2,34.231555
1.0,9.0,3,314.204944
1.0,10.0,0,35686.312966
1.0,10.0,1,73787.350319
1.0,10.0,2,508.57883300000003
1.0,10.0,3,8104.035761
1.0,11.0,0,1361.240146
1.0,11.0,1,2712.7748840000004
1.0,11.0,2,34.395134
1.0,11.0,3,257.962248
1.0,12.0,0,76366.236626
1.0,12.0,1,96960.784377
1.0,12.0,2,1743.4990109999999
1.0,12.0,3,11239.134168
2.0,1.0,0,127744.11308499999
2.0,1.0,1,212805.241901
2.0,1.0,2,35270.077088
2.0,1.0,3,15626.372609999999
2.0,2.0,0,11641690.652191
2.0,2.0,1,6006583.712482
2.0,2.0,2,142507.929478
2.0,2.0,3,298232.25062
2.0,3.0,0,29155.557334
2.0,3.0,1,42304.871939000004
2.0,3.0,2,1817.285799
2.0,3.0,3,4055.979325
2.0,4.0,0,11426.897794
2.0,4.0,1,31802.775139
2.0,4.0,2,341.327849
2.0,4.0,3,2459.192643
2.0,5.0,0,7463.222465000001
2.0,5.0,1,13116.839254999999
2.0,5.0,2,1076.337575
2.0,5.0,3,1837.51172
2.0,6.0,0,6593.93271
2.0,6.0,1,11948.540144999999
2.0,6.0,2,98.679595
2.0,6.0,3,1019.716649
2.0,7.0,0,18978.379398
2.0,7.0,1,21306.190972
2.0,7.0,2,1754.466441
2.0,7.0,3,1488.833212
2.0,8.0,0,8209.379106
2.0,8.0,1,14367.467173000001
2.0,8.0,2,564.810851
2.0,8.0,3,1409.937166
2.0,9.0,0,17606.104648
2.0,9.0,1,28303.203610999997
2.0,9.0,2,816.752052
2.0,9.0,3,1872.532132
2.0,10.0,0,4856.237499999999
2.0,10.0,1,13544.148856
2.0,10.0,2,601.893613
2.0,10.0,3,1772.763896
2.0,11.0,0,4381.354862
2.0,11.0,1,9500.036938
2.0,11.0,2,194.038888
2.0,11.0,3,789.222959
2.0,12.0,0,134292.556996
2.0,12.0,1,188305.477113
2.0,12.0,2,6325.69021
2.0,12.0,3,24170.883217
3.0,1.0,0,26033.181393
3.0,1.0,1,96306.898335
3.0,1.0,2,2407.420974
3.0,1.0,3,3616.478002
3.0,2.0,0,21396.590355
3.0,2.0,1,52327.232894
3.0,2.0,2,481.676865
3.0,2.0,3,3448.4207610000003
3.0,3.0,0,4179645.2265210003
3.0,3.0,1,2279063.706697
3.0,3.0,2,54181.593762000004
3.0,3.0,3,124000.793492
3.0,4.0,0,11273.161540000001
3.0,4.0,1,33991.512333
3.0,4.0,2,54.577687999999995
3.0,4.0,3,3427.666662
3.0,5.0,0,685.37608
3.0,5.0,1,1840.861279
3.0,5.0,2,21.183754
3.0,5.0,3,152.1356
3.0,6.0,0,1405.4391690000002
3.0,6.0,1,4690.206756
3.0,6.0,2,8.464860999999999
3.0,6.0,3,289.476409
3.0,7.0,0,1948.911736
3.0,7.0,1,6272.55701
3.0,7.0,2,24.206505
3.0,7.0,3,180.610826
3.0,8.0,0,7540.526543
3.0,8.0,1,21752.398908
3.0,8.0,2,76.740757
3.0,8.0,3,2159.19239
3.0,9.0,0,416.831245
3.0,9.0,1,1696.4918080000002
3.0,9.0,2,3.364989
3.0,9.0,3,20.944588000000003
3.0,10.0,0,1824.3566179999998
3.0,10.0,1,6614.879543
3.0,10.0,2,16.12616
3.0,10.0,3,320.84984099999997
3.0,11.0,0,306.076806
3.0,11.0,1,999.34606
3.0,11.0,2,2.661218
3.0,11.0,3,61.948509
3.0,12.0,0,30256.577125000003
3.0,12.0,1,65969.33221600001
3.0,12.0,2,169.614311
3.0,12.0,3,4701.11948
4.0,1.0,0,12611.259148
4.0,1.0,1,82703.78345300001
4.0,1.0,2,874.0784
4.0,1.0,3,1732.8382350000002
4.0,2.0,0,10981.984699
4.0,2.0,1,45783.453521999996
4.0,2.0,2,447.509144
4.0,2.0,3,2151.362693
4.0,3.0,0,9519.662742
4.0,3.0,1,37547.508283999996
4.0,3.0,2,105.253422
4.0,3.0,3,1271.3453530000002
4.0,4.0,0,1569697.0067659998
4.0,4.0,1,1389386.193385
4.0,4.0,2,27962.234289
4.0,4.0,3,116161.390252
4.0,5.0,0,332.19749
4.0,5.0,1,1029.9175610000002
4.0,5.0,2,47.656988
4.0,5.0,3,163.741719
4.0,6.0,0,624.6927900000001
4.0,6.0,1,1683.558094
4.0,6.0,2,32.059089
4.0,6.0,3,487.399868
4.0,7.0,0,1210.502089
4.0,7.0,1,6514.706151
4.0,7.0,2,44.358093
4.0,7.0,3,134.59563400000002
4.0,8.0,0,5001.945449
4.0,8.0,1,9149.241585
4.0,8.0,2,78.65958699999999
4.0,8.0,3,731.261835
4.0,9.0,0,1713.4704239999999
4.0,9.0,1,2849.015674
4.0,9.0,2,20.445929
4.0,9.0,3,99.642032
4.0,10.0,0,607.58417
4.0,10.0,1,4148.193317
4.0,10.0,2,36.758087
4.0,10.0,3,236.041022
4.0,11.0,0,263.70035299999995
4.0,11.0,1,1159.6424590000001
4.0,11.0,2,4.030831999999999
4.0,11.0,3,69.916662
4.0,12.0,0,21291.828878
4.0,12.0,1,42502.785079
4.0,12.0,2,228.75294299999996
4.0,12.0,3,3572.327018
5.0,1.0,0,4225.9687969999995
5.0,1.0,1,15799.120917
5.0,1.0,2,100.21160900000001
5.0,1.0,3,357.92100999999997
5.0,2.0,0,7176.267673
5.0,2.0,1,10823.079084
5.0,2.0,2,97.680966
5.0,2.0,3,381.899768
5.0,3.0,0,1150.766362
5.0,3.0,1,1747.734881
5.0,3.0,2,9.678672
5.0,3.0,3,76.978766
5.0,4.0,0,1669.288572
5.0,4.0,1,771.853621
5.0,4.0,2,6.2857829999999995
5.0,4.0,3,53.420712
5.0,5.0,0,504867.993234
5.0,5.0,1,296310.8121
5.0,5.0,2,5970.376712
5.0,5.0,3,27598.056506
5.0,6.0,0,1184.2305929999998
5.0,6.0,1,334.116628
5.0,6.0,2,0.5055099999999999
5.0,6.0,3,22.917711
5.0,7.0,0,397.35568
5.0,7.0,1,1081.29698
5.0,7.0,2,13.007173
5.0,7.0,3,33.849668
5.0,8.0,0,795.308632
5.0,8.0,1,687.5813270000001
5.0,8.0,2,3.9674889999999996
5.0,8.0,3,36.120886000000006
5.0,9.0,0,283.78647099999995
5.0,9.0,1,1112.3945939999999
5.0,9.0,2,0.955503
5.0,9.0,3,17.878994
5.0,10.0,0,428.729037
5.0,10.0,1,1933.1210740000001
