country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,18769097.648176998,19181683.831065997,-412586.1828889996,10929112955000.0,191479586.0,0.0255925989151001,1.0
2.0,19152391.379201,18990829.812952,161561.56624899805,10624313117368.438,379900645.0,0.01724791337865668,0.849409665031667
3.0,7054084.947374,7021678.075811001,32406.871562999673,4182846045873.61,85301311.0,0.029651401042938202,1.14663448655374
4.0,3415007.4926879997,3349932.771093,65074.721594999544,1470550015081.55,893626206.0,0.0105786001682281,0.325164705624566
5.0,906682.124725,902670.015911,4012.1088140000356,509788814956.855,118297028.0,0.010096800327301002,0.296996312841276
6.0,912209.205004,919471.0387950001,-7261.83379100007,514937948870.08,670914857.0,0.00725669980049133,0.206045475999345
7.0,1356678.807159,1320149.048826,36529.75833300012,760649334098.005,21558268.0,0.0197170996665955,0.783363920219206
8.0,1256786.260792,1254476.199188,2310.0616039999295,627246081417.004,34143376.0,0.022077400684356697,0.615280907049053
9.0,663343.331751,627928.408721,35414.92303000006,345470494417.863,102535245.0,0.0124652004241943,0.295805550239234
10.0,1277444.242468,1282676.567517,-5232.325049000094,772106378935.377,61907176.0,0.00354299992322922,0.678717584921292
11.0,251701.344812,247931.820399,3769.5244130000065,129088132201.846,29803907.0,0.00642239987850189,0.305768656664382
12.0,6811888.375743,6727887.569615,84000.80612799991,4051763440608.4727,1416058694.0,0.015580770073543077,0.38945137250732403
