origin_code,destination_code,sectors,patent flows
1.0,1.0,1,118806.24085873416
1.0,1.0,2,32243.75240214033
1.0,1.0,3,21121.628987715423
1.0,2.0,1,11070.13560011205
1.0,2.0,2,3523.3960216343667
1.0,2.0,3,2562.536483667642
1.0,3.0,1,13743.408727746724
1.0,3.0,2,4405.18571064896
1.0,3.0,3,3366.216890769984
1.0,4.0,1,8930.585606217062
1.0,4.0,2,2357.0463652002763
1.0,4.0,3,2163.6968036877
1.0,5.0,1,2898.728175157666
1.0,5.0,2,1515.2555360480258
1.0,5.0,3,1024.349478720464
1.0,6.0,1,1831.4980323805098
1.0,6.0,2,641.5012281622459
1.0,6.0,3,489.788069773986
1.0,7.0,1,10016.111272219076
1.0,7.0,2,4515.3791709072575
1.0,7.0,3,2611.061882985723
1.0,8.0,1,5481.700587479599
1.0,8.0,2,1484.210800588345
1.0,8.0,3,1384.9226901550642
1.0,9.0,1,1116.1365393939438
1.0,9.0,2,618.1141350925792
1.0,9.0,3,355.5808301688452
1.0,10.0,1,3402.6627494259146
1.0,10.0,2,1868.1371930047744
1.0,10.0,3,1188.2112418335364
1.0,11.0,1,628.7718821904923
1.0,11.0,2,678.8664207276944
1.0,11.0,3,318.7721027217354
1.0,12.0,1,2475.3895551830183
1.0,12.0,2,910.893462669868
1.0,12.0,3,580.2885365810017
2.0,1.0,1,29184.019300771088
2.0,1.0,2,6093.266669799517
2.0,1.0,3,5269.887123227367
2.0,2.0,1,28296.02189534326
2.0,2.0,2,5730.761249701109
2.0,2.0,3,4701.660624788832
2.0,3.0,1,13615.865098404152
2.0,3.0,2,3931.521825000722
2.0,3.0,3,3236.990512993332
2.0,4.0,1,11132.117942584106
2.0,4.0,2,2402.981484582674
2.0,4.0,3,2392.754303436539
2.0,5.0,1,3049.636772387216
2.0,5.0,2,1589.023595332656
2.0,5.0,3,1167.842677991982
2.0,6.0,1,2279.62536416575
2.0,6.0,2,710.2812137191672
2.0,6.0,3,587.9848248300149
2.0,7.0,1,5220.167838825507
2.0,7.0,2,2922.5689043390516
2.0,7.0,3,1776.2122686283485
2.0,8.0,1,5431.649817616157
2.0,8.0,2,1475.9911568381538
2.0,8.0,3,1424.9668912687057
2.0,9.0,1,2105.571418738213
2.0,9.0,2,1098.5211746365296
2.0,9.0,3,712.539273732068
2.0,10.0,1,1870.751434189476
2.0,10.0,2,1429.3182752824382
2.0,10.0,3,903.029419170803
2.0,11.0,1,1003.0659966894748
2.0,11.0,2,915.4001037408356
2.0,11.0,3,510.88868425113634
2.0,12.0,1,2432.2375233086277
2.0,12.0,2,742.0787881920487
2.0,12.0,3,555.2094593529818
3.0,1.0,1,33794.99144524271
3.0,1.0,2,2848.399905705808
3.0,1.0,3,5484.705424029473
3.0,2.0,1,7443.901460756458
3.0,2.0,2,1097.6243749359885
3.0,2.0,3,1423.0153136506613
3.0,3.0,1,211671.6248801844
3.0,3.0,2,88290.82322838769
3.0,3.0,3,62078.331521856264
3.0,4.0,1,16214.243238959942
3.0,4.0,2,1983.2811370962877
3.0,4.0,3,3214.511429406954
3.0,5.0,1,465.44575695327273
3.0,5.0,2,207.69195427408755
3.0,5.0,3,110.77733264891224
3.0,6.0,1,514.9468543246605
3.0,6.0,2,74.26268463386444
3.0,6.0,3,105.17055153921257
3.0,7.0,1,1623.2101010070603
3.0,7.0,2,769.6833845475242
