origin_code,destination_code,sector,tariff
1,1,0,0.0
1,1,1,0.0
1,1,2,0.0
1,2,0,0.00173961
1,2,1,0.032238543333333335
1,2,2,0.0716365120643163
1,3,0,0.009442124999999966
1,3,1,0.01861622999999997
1,3,2,0.03599236451078353
1,4,0,0.025265999999999997
1,4,1,0.25870656666666664
1,4,2,0.2992103574542165
1,5,0,0.0036992270000000007
1,5,1,0.18169566666666662
1,5,2,0.15846557572847153
1,6,0,0.011082388999999965
1,6,1,0.4348395333333334
1,6,2,0.5257555640363168
1,7,0,0.0013783316666666665
1,7,1,0.03203416333333333
1,7,2,0.0302624522323552
1,8,0,0.011439146666666669
1,8,1,0.07324349333333334
1,8,2,0.10938536271076481
1,9,0,0.002593187
1,9,1,0.044311619999999906
1,9,2,0.0643849294947881
1,10,0,0.012202219999999967
1,10,1,0.1282398333333333
1,10,2,0.1135968868919448
1,11,0,0.0055390169999999335
1,11,1,0.08782893999999997
1,11,2,0.10038898049222333
1,12,0,0.007104489333333333
1,12,1,0.08506518666666663
1,12,2,0.09812957245087738
2,1,0,0.0008161079999999666
2,1,1,0.03292021333333333
2,1,2,0.05351291509856767
2,2,0,0.0
2,2,1,0.0
2,2,2,0.0
2,3,0,0.0006573493333332667
2,3,1,0.029318296666666632
2,3,2,0.038949447638333634
2,4,0,0.0143984
2,4,1,0.4028146333333333
2,4,2,0.3132638857709722
2,5,0,0.0015980909999999335
2,5,1,0.1837712333333333
2,5,2,0.16265451812038526
2,6,0,0.012892552333333333
2,6,1,0.5288976333333334
2,6,2,0.6358390922935571
2,7,0,0.0003040976666666
2,7,1,0.07352551
2,7,2,0.0796786391745883
2,8,0,0.002590618666666633
2,8,1,0.09923525666666666
2,8,2,0.10772750197335214
2,9,0,0.000627083
2,9,1,0.07369627
2,9,2,0.0583904445731726
2,10,0,0.0017638479999999665
2,10,1,0.13158669999999997
2,10,2,0.12691150060662787
2,11,0,0.0053304423333333005
2,11,1,0.13280019999999995
2,11,2,0.10253121044075265
2,12,0,0.0035897199999999664
2,12,1,0.11749799999999999
2,12,2,0.11451660436176046
3,1,0,0.00023750566666666667
3,1,1,0.03262309333333333
3,1,2,0.052652710021254705
3,2,0,8.305433333333333e-05
3,2,1,0.06711067333333333
3,2,2,0.07184698764382637
3,3,0,0.0
3,3,1,0.0
3,3,2,0.0
3,4,0,0.0010921826666666667
3,4,1,0.3388715
3,4,2,0.30254363318680877
3,5,0,0.0002723869999999667
3,5,1,0.2459941
3,5,2,0.17094446368440516
3,6,0,0.0006160979999999668
3,6,1,0.5398185666666667
3,6,2,0.6535521459618145
3,7,0,6.6207e-05
3,7,1,0.07277836666666666
3,7,2,0.08326525786962431
3,8,0,0.000576826
3,8,1,0.10657859999999997
3,8,2,0.10476012330837618
3,9,0,3.1782e-05
3,9,1,0.1490465
3,9,2,0.0610373232414985
3,10,0,7.722166666666667e-05
3,10,1,0.13158276666666663
3,10,2,0.121093541134632
3,11,0,0.0004939523333333001
3,11,1,0.2883088333333333
3,11,2,0.09927399307558173
3,12,0,0.00040881166666663333
3,12,1,0.14337156666666667
3,12,2,0.11842015093323409
4,1,0,0.0017309166666666664
4,1,1,0.06269759666666667
4,1,2,0.05259717488086607
4,2,0,0.0025452659999999666
4,2,1,0.0331776533333333
4,2,2,0.015512179167022863
4,3,0,0.0038426939999999664
4,3,1,0.021296963333333335
4,3,2,0.000840034638429
4,4,0,0.0
4,4,1,0.0
4,4,2,0.0
4,5,0,0.007025448333333267
4,5,1,0.27510686666666667
4,5,2,0.15165385756812585
4,6,0,0.03131270999999997
4,6,1,0.5567332333333334
4,6,2,0.6320028182054797
4,7,0,0.0015543273333333335
4,7,1,0.06829609999999998
4,7,2,0.0570952154501729
4,8,0,0.012556719999999966
4,8,1,0.07618257333333327
4,8,2,0.10478545415276376
4,9,0,0.000753214
4,9,1,0.1099641
4,9,2,0.05055148454595151
4,10,0,0.006558405333333299
4,10,1,0.13625846666666666
4,10,2,0.11422062053654146
4,11,0,0.005913314
4,11,1,0.18978466666666668
4,11,2,0.09507963175345173
4,12,0,0.011668429999999966
4,12,1,0.10722236666666667
4,12,2,0.1109554409574338
5,1,0,0.00014067133333333333
5,1,1,0.010042738666666667
5,1,2,0.0129806009201883
5,2,0,0.010035509
5,2,1,0.041789866666666675
5,2,2,0.017494865943065534
5,3,0,0.0006509139999999999
5,3,1,0.05486024666666663
5,3,2,0.015985939993992268
5,4,0,0.07482487333333333
5,4,1,0.17981616666666664
5,4,2,0.3158696166668353
5,5,0,0.0
5,5,1,0.0
5,5,2,0.0
5,6,0,0.24400779999999997
5,6,1,0.5728481666666666
5,6,2,0.6394751282369158
5,7,0,0.0008701249999999665
5,7,1,0.028877859999999995
5,7,2,0.05493407334481487
5,8,0,0.0037276506666666666
5,8,1,0.028801376666666666
5,8,2,0.11295471842383803
5,9,0,0.000592778
5,9,1,0.002925509
5,9,2,0.0186984268526445
5,10,0,0.008349549999999968
5,10,1,0.1302658
5,10,2,0.11870978335553856
5,11,0,0.016259434333333333
5,11,1,0.10971327999999998
5,11,2,0.10815469686684176
5,12,0,0.029673873333333333
5,12,1,0.0962907
5,12,2,0.0724464246341439
6,1,0,0.004187008
6,1,1,0.04451616333333333
6,1,2,0.0615628104214587
6,2,0,0.004004867333333334
6,2,1,0.06895483000000001
6,2,2,0.06685549031997133
6,3,0,0.003659824666666633
6,3,1,0.03509272333333333
6,3,2,0.0379546936418008
6,4,0,0.03147677333333333
6,4,1,0.21912243333333334
6,4,2,0.2692115208227934
6,5,0,0.05285477999999996
6,5,1,0.2254120333333333
6,5,2,0.16586882874639816
6,6,0,0.0
6,6,1,0.0
6,6,2,0.0
6,7,0,0.000943078
6,7,1,0.08157406999999997
6,7,2,0.07364800064792823
6,8,0,0.007060875666666667
6,8,1,0.07179256666666665
6,8,2,0.11415971213644006
6,9,0,0.000212787
6,9,1,0.06897427
6,9,2,0.0334251810285718
6,10,0,0.016314306666666636
6,10,1,0.14836416666666666
6,10,2,0.10787226590546777
6,11,0,0.0033048726666666667
6,11,1,0.3153588666666666
6,11,2,0.09604053216185975
6,12,0,0.019098293333333332
6,12,1,0.10164353
6,12,2,0.12237453786480952
7,1,0,0.001767528
7,1,1,0.009253131
7,1,2,0.010663620373848999
7,2,0,0.0042894656666666664
7,2,1,0.03360868333333333
7,2,2,0.046123684600175435
7,3,0,0.003545454
7,3,1,0.03275575
7,3,2,0.028541806903219932
7,4,0,0.08671454
7,4,1,0.1859881
7,4,2,0.261260545296331
7,5,0,0.011004630333333333
7,5,1,0.14532456666666668
7,5,2,0.06356558072801063
7,6,0,0.08773033666666662
7,6,1,0.36294536666666666
7,6,2,0.5325995380544631
7,7,0,0.0
7,7,1,0.0
7,7,2,0.0
7,8,0,0.007289597666666667
7,8,1,0.07512491333333333
7,8,2,0.07404512746581719
7,9,0,0.000400997
7,9,1,0.04413713
7,9,2,0.09078526417654302
7,10,0,0.0083540433333333
7,10,1,0.13315109999999997
7,10,2,0.11861290695408144
7,11,0,0.0019000169999999997
7,11,1,0.07940790333333334
7,11,2,0.12682307456471273
7,12,0,0.02231909
7,12,1,0.08584238666666666
7,12,2,0.07481665555991661
8,1,0,0.0013201153333333333
8,1,1,0.035055670000000004
8,1,2,0.040473429600713366
8,2,0,0.00031882066666666663
8,2,1,0.038199816666666636
8,2,2,0.0330674373557909
8,3,0,0.0009122570000000001
8,3,1,0.010553600000000002
8,3,2,0.0006707347880447334
8,4,0,0.002922835333333333
8,4,1,0.2641772333333333
8,4,2,0.28575618145001824
8,5,0,0.0009645353333333
8,5,1,0.32540743333333333
8,5,2,0.1870487895010203
8,6,0,0.002528054666666667
8,6,1,0.5669613
8,6,2,0.6431698027695418
8,7,0,0.000326318
8,7,1,0.04377546333333334
8,7,2,0.05069669468283753
8,8,0,0.0
8,8,1,0.0
8,8,2,0.0
8,9,0,6.3221e-05
8,9,1,0.07867392
8,9,2,0.0289913031508288
8,10,0,0.0001822619999999
8,10,1,0.1222641333333333
8,10,2,0.12534516944968957
8,11,0,0.00013868033333333334
8,11,1,0.36816629999999995
8,11,2,0.0948685247264633
8,12,0,0.001546949
8,12,1,0.12598823333333334
8,12,2,0.12928724086435459
9,1,0,0.001226062
9,1,1,0.013982370333333332
9,1,2,0.008454759667359932
9,2,0,0.0022758649999999997
9,2,1,0.0283546433333333
9,2,2,0.0558619930673667
9,3,0,0.009839258
9,3,1,0.024320080000000004
9,3,2,0.017718394138254368
9,4,0,0.02778891
9,4,1,0.15108663333333336
9,4,2,0.17702765675345566
9,5,0,0.010009092333333301
9,5,1,0.10673732000000001
9,5,2,0.0431763956960842
9,6,0,0.07342910666666667
9,6,1,0.46246056666666663
9,6,2,0.3961314323424407
9,7,0,0.00022961766666666666
9,7,1,0.024999996666666666
9,7,2,0.022727949200788102
9,8,0,0.031478596666666664
9,8,1,0.07593841333333333
9,8,2,0.09913328283006202
9,9,0,0.0
9,9,1,0.0
9,9,2,0.0
9,10,0,0.010080598999999966
9,10,1,0.12908776666666666
9,10,2,0.09527167241080677
9,11,0,0.009837908999999933
9,11,1,0.09741540666666666
9,11,2,0.034559057021665465
9,12,0,0.017871706666666633
9,12,1,0.14404926666666665
9,12,2,0.14240964665830994
10,1,0,0.0029713609999999662
10,1,1,0.015720183333333332
10,1,2,0.009075355862296167
10,2,0,0.004340997
10,2,1,0.018683026666666668
10,2,2,0.008425102619443299
10,3,0,0.009468322666666666
10,3,1,0.02333933999999997
10,3,2,0.002133272197726867
10,4,0,0.13228587333333333
10,4,1,0.2395124
10,4,2,0.2474514782213355
10,5,0,0.0010385693333333334
10,5,1,0.18849974
10,5,2,0.15856361067049626
10,6,0,0.12657163666666665
10,6,1,0.3501815666666666
10,6,2,0.3825839131964994
10,7,0,0.005095083666666667
10,7,1,0.04829361000000001
10,7,2,0.048850433378700674
10,8,0,0.020148229999999965
10,8,1,0.06734119333333333
10,8,2,0.11543672579743468
10,9,0,0.0092013659999999
10,9,1,0.08858563000000001
10,9,2,0.0265137442353843
10,10,0,0.0
10,10,1,0.0
10,10,2,0.0
10,11,0,0.0003941483333333333
10,11,1,0.08543843666666666
10,11,2,0.10930219336794084
10,12,0,0.007786881999999999
10,12,1,0.1165916
10,12,2,0.09978369585728686
11,1,0,0.0016259010000000001
11,1,1,0.02722651
