USA_delta,USA_welfare,USA_world_negishi,USA_world_equal,EUR_delta,EUR_welfare,EUR_world_negishi,EUR_world_equal,JAP_delta,JAP_welfare,JAP_world_negishi,JAP_world_equal,CHN_delta,CHN_welfare,CHN_world_negishi,CHN_world_equal,BRA_delta,BRA_welfare,BRA_world_negishi,BRA_world_equal,IND_delta,IND_welfare,IND_world_negishi,IND_world_equal,ROW_delta,ROW_welfare,ROW_world_negishi,ROW_world_equal
0.01,1.0052233309922447,1.0456387800410785,1.0597881031188034,0.01,0.9724297945774938,1.0427667369511688,1.0795850652641952,0.01,0.9838565105868569,1.0456438732218014,1.059786667488178,0.01,0.9726446343779656,1.0305434990459637,1.0413055603463708,0.01,0.9854537774852681,1.04348446236865,1.0586014658557665,0.01,0.9842372692785493,1.0412656626677712,1.0334577759576236,0.01,0.9599658144117762,1.0351025896041282,1.0291290419413452
0.012665996826226,1.005010952070422,1.0425646136151052,1.0559679400448143,0.012665996826226,0.9790200014051177,1.0428571880948838,1.077936029506335,0.012665996826226,0.9883901852034943,1.0450475258645509,1.0587817336438603,0.012665996826226,0.9796014366178021,1.0316874833669731,1.0427008072779442,0.012665996826226,0.9908288678551185,1.043642036326297,1.0586872309327404,0.012665996826226,0.9896774539744434,1.0415857954462817,1.0353536373869003,0.012665996826226,0.9662213541705325,1.035909698858861,1.0313595936493372
0.0160427475601967,1.0048291562152876,1.0390024107180962,1.0515281356657453,0.0160427475601967,0.9863292344633082,1.042986268430192,1.0761646951639037,0.0160427475601967,0.9934499686281759,1.0444075826401429,1.0576920378861887,0.0160427475601967,0.987220262035563,1.0329212288278227,1.0442077228582782,0.0160427475601967,0.9967924404727172,1.0438098716315853,1.0587745090859366,0.0160427475601967,0.9956920892555648,1.0419341548740217,1.037432303914371,0.0160427475601967,0.9734307416590465,1.0368283248573908,1.033904358474989
0.0203197389681397,1.004617689411589,1.035006971750596,1.046564922507466,0.0203197389681397,0.9942440019727071,1.0431447795178643,1.0743116661183507,0.0203197389681397,0.9989682583582502,1.0437350095451836,1.0565312300871834,0.0203197389681397,0.9953901276420999,1.0342286708231343,1.0458068421156748,0.0203197389681397,1.0032653711109802,1.043994307062207,1.0588727153827309,0.0203197389681397,1.0021965953922976,1.042307119224105,1.0396662399728818,0.0203197389681397,0.9816429721547567,1.0378732653794822,1.0367786299211397
0.0257369749280199,1.0045397670660523,1.0306198768983095,1.0410697387307803,0.0257369749280199,1.0025919785554305,1.0433318613993807,1.0724267492551307,0.0257369749280199,1.0048311595051442,1.0430432118529074,1.055330307160358,0.0257369749280199,1.0039482751011022,1.0355785992623938,1.0474611773994458,0.0257369749280199,1.0101208325472617,1.0441819175617775,1.0589801669105863,0.0257369749280199,1.0090604384485709,1.0426947637296657,1.0419978762417481,0.0257369749280199,0.9905436019850228,1.0389894584989128,1.0398452984616198
0.0325984442754959,1.0045931593312771,1.0260108818810072,1.0352583964302169,0.0325984442754959,1.0111496582335173,1.043553922052229,1.070560803377003,0.0325984442754959,1.0108813955389697,1.0423541728538508,1.0541261886935371,0.0325984442754959,1.0126862226476236,1.0369375940392007,1.0491204584551492,0.0325984442754959,1.0171876188403361,1.044372858520263,1.059084430924689,0.0325984442754959,1.0161119174746323,1.0430887588406814,1.0443757076416083,0.0325984442754959,0.9994248786331181,1.0400424654591816,1.0428337800283254
0.0412891791733337,1.0046380161907444,1.021410129209864,1.0294660250160144,0.0412891791733337,1.0196565412680603,1.0437845996541644,1.0687679330476012,0.0412891791733337,1.0169297609723316,1.0416861751497684,1.0529461028827456,0.0412891791733337,1.0213599037767884,1.0382682345641105,1.050751884333322,0.0412891791733337,1.0242596426427766,1.0445656700221986,1.0591911807764776,0.0412891791733337,1.0231447516373282,1.043479682055105,1.0467197272092008,0.0412891791733337,1.0080365901232027,1.0410109534008967,1.0456714568516756
0.0522968612366922,1.004685609339388,1.017016515053654,1.0239372918876803,0.0522968612366922,1.0278405521074225,1.044024774059872,1.067090548937547,0.0522968612366922,1.0227736010547157,1.0410668166545924,1.0518403474184377,0.0522968612366922,1.0297115447266028,1.0395317498658176,1.0523006340949965,0.0522968612366922,1.0311107793324148,1.04474784869253,1.059292130128456,0.0522968612366922,1.0299381603872417,1.0438490266499059,1.0489676592978483,0.0522968612366922,1.0160934716739123,1.041857887306143,1.0482371034598879
0.0662391878445526,1.0047484338485222,1.0129980304773205,1.018889114786834,0.0662391878445526,1.0354549101554282,1.0442402963288362,1.0655220731883126,0.0662391878445526,1.028217835182951,1.040503162887121,1.0508256272891408,0.0662391878445526,1.0374901186650063,1.040696012393828,1.0537290753578723,0.0662391878445526,1.0375217423299237,1.0449214499198913,1.059382442138519,0.0662391878445526,1.0362766588201338,1.0441971137340538,1.051049061278594,0.0662391878445526,1.0235915576188177,1.0426281601432543,1.0506025567505255
0.0838985343010892,1.0048420819258261,1.0094984174322637,1.0144734239973143,0.0838985343010892,1.0422615744990835,1.04442660110162,1.0641109582155814,0.0838985343010892,1.0331007327397934,1.0400105123425913,1.049939055446237,0.0838985343010892,1.0444843326839903,1.041729804618742,1.0550004064733738,0.0838985343010892,1.0433056148514264,1.0450707811110451,1.0594653965787169,0.0838985343010892,1.0419785199036282,1.0445029019207877,1.0529059470178248,0.0838985343010892,1.0302483936620164,1.043300170601487,1.0526937853584974
