origin_code,destination_code,sectors,patent flows
1.0,1.0,1,173024.97739168289
1.0,1.0,2,57809.33529924584
1.0,2.0,1,12688.576741070725
1.0,2.0,2,5160.584292312915
1.0,3.0,1,10566.249798895762
1.0,3.0,2,5665.404172876257
1.0,4.0,1,23131.023368534545
1.0,4.0,2,7295.547800700845
1.0,5.0,1,4148.920928413267
1.0,5.0,2,2621.91808145217
1.0,6.0,1,8269.967732588379
1.0,6.0,2,3193.4349881395074
1.0,7.0,1,9454.531715995668
1.0,7.0,2,5501.20744519077
1.0,8.0,1,6923.77833482882
1.0,8.0,2,3358.4221630865413
1.0,9.0,1,1995.8040216261547
1.0,9.0,2,1099.2009085132752
1.0,10.0,1,3938.1642821921096
1.0,10.0,2,2512.4398856030066
1.0,11.0,1,513.6005945254473
1.0,11.0,2,498.5436615511048
1.0,12.0,1,802.286048664299
1.0,12.0,2,597.9187105927699
2.0,1.0,1,39430.08560639099
2.0,1.0,2,11500.581661660786
2.0,2.0,1,30946.57153500219
2.0,2.0,2,8253.190750928938
2.0,3.0,1,11143.321284916918
2.0,3.0,2,5443.202819741482
2.0,4.0,1,25916.862477606115
2.0,4.0,2,7685.827049785836
2.0,5.0,1,4704.0551311180525
2.0,5.0,2,2819.839803271321
2.0,6.0,1,8508.142976244148
2.0,6.0,2,3075.2478633830765
2.0,7.0,1,5787.064691311276
2.0,7.0,2,3608.823883429085
2.0,8.0,1,7034.863649165722
2.0,8.0,2,3453.468233389598
2.0,9.0,1,3844.131279867917
2.0,9.0,2,1716.530306365765
2.0,10.0,1,2511.8851182894173
2.0,10.0,2,1880.883962760182
2.0,11.0,1,968.974923939994
2.0,11.0,2,705.6550652414885
2.0,12.0,1,606.9841806616787
2.0,12.0,2,454.5050377391503
3.0,1.0,1,41815.143365424614
3.0,1.0,2,9071.09251505243
3.0,2.0,1,7582.2818555733265
3.0,2.0,2,2165.3479214171757
3.0,3.0,1,177850.0082363393
3.0,3.0,2,70108.27220676561
3.0,4.0,1,26655.434972304152
3.0,4.0,2,7066.292833028809
3.0,5.0,1,1032.3709673545973
3.0,5.0,2,437.39911702619946
3.0,6.0,1,3827.0125758976615
3.0,6.0,2,1070.3176215317806
3.0,7.0,1,1270.7171756293428
3.0,7.0,2,612.6795713870683
3.0,8.0,1,8773.808456445493
3.0,8.0,2,3816.184569856629
3.0,9.0,1,855.1825610024309
3.0,9.0,2,372.4676106865428
3.0,10.0,1,843.5395182148259
3.0,10.0,2,309.04788049914987
3.0,11.0,1,49.040603077130605
3.0,11.0,2,58.45777616175022
3.0,12.0,1,401.267712717144
3.0,12.0,2,218.80925708184176
4.0,1.0,1,14761.325808497117
4.0,1.0,2,2558.809728329657
4.0,2.0,1,3005.4099888584665
4.0,2.0,2,593.4122120491097
4.0,3.0,1,3109.4328691985015
4.0,3.0,2,757.1228411970392
4.0,4.0,1,576628.2992613573
4.0,4.0,2,238468.03144712784
4.0,5.0,1,495.39273562485994
4.0,5.0,2,165.711178217275
4.0,6.0,1,1199.3488973765475
4.0,6.0,2,495.6093200166772
4.0,7.0,1,521.0270176989536
4.0,7.0,2,295.6074486988026
4.0,8.0,1,2251.848304121046
4.0,8.0,2,514.4080319004162
4.0,9.0,1,869.020724853441
