origin_code,destination_code,sectors,patent flows
1.0,1.0,1.0,167103.0418307695
1.0,1.0,2.0,57558.46181650134
1.0,2.0,1.0,11643.104143074315
1.0,2.0,2.0,4977.32783011761
1.0,3.0,1.0,11529.374867554294
1.0,3.0,2.0,5641.227710326952
1.0,4.0,1.0,20967.806880290125
1.0,4.0,2.0,6683.258746895277
1.0,5.0,1.0,4299.588050990163
1.0,5.0,2.0,2837.5109128231397
1.0,6.0,1.0,7352.204371711899
1.0,6.0,2.0,3030.092159643778
1.0,7.0,1.0,9488.277254305392
1.0,7.0,2.0,5428.473710360112
1.0,8.0,1.0,7800.739966669735
1.0,8.0,2.0,3273.799551899528
1.0,9.0,1.0,2323.519819471891
1.0,9.0,2.0,1528.3789811201161
1.0,10.0,1.0,3311.5653631653586
1.0,10.0,2.0,2612.3401169375998
1.0,11.0,1.0,624.8620032685817
1.0,11.0,2.0,653.6001954116058
1.0,12.0,1.0,946.0567465544486
1.0,12.0,2.0,684.6676393846247
2.0,1.0,1.0,37168.823144867776
2.0,1.0,2.0,10997.708766274991
2.0,2.0,1.0,29545.181868175492
2.0,2.0,2.0,8086.81203867418
2.0,3.0,1.0,11042.087124127173
2.0,3.0,2.0,5487.9731903780485
2.0,4.0,1.0,23039.82444889704
2.0,4.0,2.0,7077.039704826025
2.0,5.0,1.0,5593.6099912170675
2.0,5.0,2.0,3105.665912265012
2.0,6.0,1.0,9894.111239456832
2.0,6.0,2.0,3686.9738103421328
2.0,7.0,1.0,5872.54017063407
2.0,7.0,2.0,3657.0262408036037
2.0,8.0,1.0,6790.341029171413
2.0,8.0,2.0,3373.5489856386025
2.0,9.0,1.0,5081.489053689563
2.0,9.0,2.0,2122.0419868079566
2.0,10.0,1.0,2365.578657291477
2.0,10.0,2.0,2070.6633199910116
2.0,11.0,1.0,1115.4455330295286
2.0,11.0,2.0,865.1131364094928
2.0,12.0,1.0,663.1887579338513
2.0,12.0,2.0,507.0821678019567
3.0,1.0,1.0,41624.78670861145
3.0,1.0,2.0,8623.93755056893
3.0,2.0,1.0,7172.105474645716
3.0,2.0,2.0,2013.0528758089447
3.0,3.0,1.0,193648.34952600944
3.0,3.0,2.0,74587.71272355162
3.0,4.0,1.0,27527.24639788372
3.0,4.0,2.0,6773.1221752615065
3.0,5.0,1.0,1413.951300804399
3.0,5.0,2.0,537.2199697626863
3.0,6.0,1.0,4565.627361385011
3.0,6.0,2.0,1192.4827354020563
3.0,7.0,1.0,1105.5009730626748
3.0,7.0,2.0,631.2713336213188
3.0,8.0,1.0,9807.547210965027
3.0,8.0,2.0,3865.1929947905387
3.0,9.0,1.0,1042.4099508089978
3.0,9.0,2.0,398.0031322628795
3.0,10.0,1.0,597.3156736498246
3.0,10.0,2.0,269.44221370923145
3.0,11.0,1.0,104.50432587979022
3.0,11.0,2.0,91.75308201212464
3.0,12.0,1.0,427.72256050224945
3.0,12.0,2.0,219.22206620767486
4.0,1.0,1.0,9754.46256765462
4.0,1.0,2.0,1538.4133390666386
4.0,2.0,1.0,1975.919876804365
4.0,2.0,2.0,362.0646888638266
4.0,3.0,1.0,1787.813899617685
4.0,3.0,2.0,469.68888955768625
4.0,4.0,1.0,325402.9777776616
4.0,4.0,2.0,144054.66648465343
4.0,5.0,1.0,339.0426054224144
4.0,5.0,2.0,134.64507795172105
4.0,6.0,1.0,689.2077843560452
4.0,6.0,2.0,300.0603757296827
4.0,7.0,1.0,434.68894194432954
4.0,7.0,2.0,187.92498382873796
4.0,8.0,1.0,1165.6518738285213
4.0,8.0,2.0,307.29181164216817
4.0,9.0,1.0,446.2764439652904
4.0,9.0,2.0,130.804496415118
4.0,10.0,1.0,163.26688192349874
4.0,10.0,2.0,70.52039930594567
4.0,11.0,1.0,145.47771597210632
4.0,11.0,2.0,54.968590648844106
4.0,12.0,1.0,128.60741146137067
4.0,12.0,2.0,51.14663136030762
5.0,1.0,1.0,246.460924832539
5.0,1.0,2.0,86.37793287797085
5.0,2.0,1.0,61.18095880078561
