delt_dom,delt_int,growth,World Equal,World Negishi,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW
0.09999999999999999,0.09999999999999999,0.01687155326578571,0.9982465791504985,0.9989825211848387,0.9994047367325698,0.9996309997553157,0.998968951231484,1.0001123653579211,1.0001545288421223,1.0003158878622438,0.9997256361945439,0.9989199633749357,1.0002745585961754,1.0001697993375087,1.0003094030252433,0.9960550576769195
0.12589254117941673,0.12589254117941673,0.01687155326578571,0.9988130806266288,0.9993146342429795,0.999615364698931,0.9997487678105983,0.9993065462956908,1.0000787926234807,1.0001039494421873,1.000212548720487,0.9998206232995733,0.9992744919846059,1.0001832547489533,1.000112796982443,1.0002076879018273,0.9973274622088127
0.15848931924611132,0.15848931924611132,0.01687155326578571,0.9992214802424964,0.9995539408992399,0.9997637826231915,0.9998347595660843,0.999554414817528,1.0000552552734465,1.0000682676980817,1.0001390632807807,0.9998850930174754,0.9995326166568509,1.0001187599754737,1.000071022983442,1.0001363522247388,0.9982449798933348
0.19952623149688792,0.19952623149688792,0.01687155326578571,0.9995142583753933,0.9997228483975164,0.9998574557043942,0.9998979486483075,0.999724095984187,1.0000350948486187,1.0000430481712554,1.0000871625405456,0.9999286280383731,0.9997109218527148,1.000074519324725,1.0000432720056405,1.0000857726418586,0.9989039377757495
0.25118864315095796,0.25118864315095796,0.01687155326578571,0.9997055475532625,0.9998328600532198,0.9999177676229619,0.9999388179799873,0.9998335498768895,1.0000218001326566,1.0000266434706582,1.0000533962516838,0.9999566834987523,0.9998257736478715,1.0000458152506355,1.0000252206336973,1.0000527736001659,0.9993347373722965
0.31622776601683794,0.31622776601683794,0.01687155326578571,0.9998264846377212,0.9999017761838033,0.999952016082237,0.9999644324277978,0.9999023410415963,1.0000133786605803,1.0000162354595532,1.0000320153222233,0.9999749702421382,0.9998977542919554,1.0000275437447377,1.0000153962136635,1.0000316480561486,0.999607301030059
0.3981071705534973,0.3981071705534973,0.01687155326578571,0.9999016581113347,0.9999445828136763,0.99997323449657,0.9999803017001518,0.999944960168947,1.0000081611984204,1.0000097872487164,1.0000187689166935,0.9999862996778062,0.9999423494492861,1.0000162237603167,1.000009309562364,1.0000185598736002,0.9997767375288014
0.5011872336272724,0.5011872336272724,0.01687155326578571,0.9999475689051042,0.9999707145038274,0.9999861669279511,0.9999899738803986,0.9999709361412925,1.000004981206194,1.0000058571257422,1.0000106953591847,0.9999932048665221,0.9999695297983884,1.0000093243377688,1.0000055998063477,1.0000105827518573,0.9998802227362821
0.6309573444801934,0.6309573444801934,0.01687155326578571,0.9999751940396753,0.999986434040146,0.9999939389550597,0.9999957865896258,0.9999865469693359,1.0000030701222915,1.00000349523409,1.000005843381858,0.9999973546906448,0.9999858644251723,1.0000051779818537,1.0000033703488775,1.000005788729859,0.9999424930096782
0.7943282347242815,0.7943282347242815,0.01687155326578571,0.9999916112447923,0.9999957744161506,0.9999985543479719,0.9999992384486327,0.9999958174086252,1.0000019352322917,1.000002092633236,1.0000029620526572,0.9999998190502145,0.9999955646910813,1.0000027156833067,1.0000020463935528,1.000002941817314,0.9999794999636796
1.0,1.0,0.01687155326578571,1.0000012679729993,1.0000012679729995,1.0000012679729995,1.0000012679730002,1.0000012679729984,1.000001267972999,1.0000012679729997,1.0000012679729988,1.0000012679730013,1.0000012679729946,1.0000012679729997,1.0000012679729993,1.0000012679729995,1.0000012679729995
1.2589254117941675,1.2589254117941675,0.01687155326578571,1.0000069003930037,1.0000044719863224,1.0000028503271579,1.000002451418274,1.000004446276244,1.0000008788846326,1.0000007871018242,1.0000002801309422,1.0000021128609344,1.0000045936397643,1.0000004237924158,1.0000008140648367,1.000000291930483,1.000013964543545
1.584893192461114,1.584893192461114,0.01687155326578571,1.0000101630308293,1.000006327883859,1.000003766785769,1.0000031368392424,1.0000062870673028,1.0000006535348152,1.0000005085937609,0.9999997079985522,1.0000026021981856,1.0000065197800863,0.9999999348650014,1.0000005511730443,0.9999997266320897,1.0000213191904708
1.9952623149688797,1.9952623149688797,0.01687155326578571,1.0000120424110863,1.000007396918083,1.0000042946488197,1.0000035316289557,1.000007347328589,1.000000523737575,1.0000003481783561,0.9999993784610632,1.0000028840473103,1.0000076292010112,0.9999996532520087,1.0000003997523166,0.9999994010308589,1.0000255557032762
2.5118864315095815,2.5118864315095815,0.01687155326578571,1.0000131201111861,1.000008009931766,1.00000459732833,1.000003758003514,1.0000079552881107,1.0000004493111623,1.0000002561953198,0.9999991895025361,1.000003045661115,1.0000082653489604,0.9999994917736373,1.0000003129268742,0.9999992143294051,1.0000279850656615
3.16227766016838,3.16227766016838,0.01687155326578571,1.0000137358554826,1.000008360175158,1.0000047702594606,1.0000038873390285,1.0000083026361264,1.0000004067888237,1.0000002036422815,0.9999990815441013,1.000003137996596,1.0000086288019987,0.9999993995155502,1.0000002633205447,0.9999991076605143,1.000029373083577
3.9810717055349727,3.9810717055349727,0.01687155326578571,1.0000140866341112,1.0000085597019135,1.0000048687736698,1.0000039610179925,1.00000850051094,1.0000003825649968,1.0000001737042346,0.999999020043096,1.0000031905976337,1.0000088358514152,0.9999993469586084,1.0000002350611579,0.9999990468941278,1.0000301638131224
5.011872336272725,5.011872336272725,0.01687155326578571,1.0000142859988006,1.000008673102521,1.0000049247636076,1.0000040028929746,1.000008612971859,1.0000003687975376,1.0000001566891337,0.9999989850893867,1.0000032204931064,1.0000089535266652,0.9999993170882008,1.0000002190001127,0.999999012357934,1.0000306132235806
