origin_code,destination_code,sector,value
5.0,1.0,1,16257.253536
5.0,2.0,0,7176.267673
5.0,2.0,1,11302.659818
5.0,3.0,0,1150.766362
5.0,3.0,1,1834.392319
5.0,4.0,0,1669.288572
5.0,4.0,1,831.560116
5.0,5.0,0,504867.993234
5.0,5.0,1,329879.24531800003
5.0,6.0,0,1184.2305929999998
5.0,6.0,1,357.539849
5.0,7.0,0,397.35568
5.0,7.0,1,1128.1538209999999
5.0,8.0,0,795.308632
5.0,8.0,1,727.669702
5.0,9.0,0,283.78647099999995
5.0,9.0,1,1131.2290910000002
5.0,10.0,0,57.257712999999995
5.0,10.0,1,222.983095
5.0,11.0,0,428.729037
5.0,11.0,1,2055.622053
5.0,12.0,0,142.567365
5.0,12.0,1,255.16139299999998
5.0,13.0,0,2228.062554
5.0,13.0,1,7246.198883999999
6.0,1.0,0,2798.403722
6.0,1.0,1,16110.348888
6.0,2.0,0,3754.863584
6.0,2.0,1,11669.293606
6.0,3.0,0,699.765582
6.0,3.0,1,2241.283943
6.0,4.0,0,929.47011
6.0,4.0,1,1601.0278720000001
6.0,5.0,0,199.530998
6.0,5.0,1,1250.586389
6.0,6.0,0,535139.694124
6.0,6.0,1,306871.116032
6.0,7.0,0,228.527184
6.0,7.0,1,884.496708
6.0,8.0,0,558.571486
6.0,8.0,1,2219.503495
6.0,9.0,0,199.708291
6.0,9.0,1,515.257564
6.0,10.0,0,195.67354699999999
6.0,10.0,1,542.781901
6.0,11.0,0,71.408932
6.0,11.0,1,457.46118
6.0,12.0,0,332.574877
6.0,12.0,1,974.900089
6.0,13.0,0,2214.729629
6.0,13.0,1,6043.998334
7.0,1.0,0,71721.600843
7.0,1.0,1,155108.88125799998
7.0,2.0,0,11845.949641
7.0,2.0,1,12664.543245
7.0,3.0,0,4106.081969999999
7.0,3.0,1,4636.317127
7.0,4.0,0,1375.136923
7.0,4.0,1,2248.022724
7.0,5.0,0,546.71757
7.0,5.0,1,660.036665
7.0,6.0,0,541.979022
7.0,6.0,1,487.942524
7.0,7.0,0,771416.9693100001
7.0,7.0,1,293139.460677
7.0,8.0,0,1216.114531
7.0,8.0,1,1140.271882
7.0,9.0,0,202.208353
7.0,9.0,1,295.3751
7.0,10.0,0,788.1637660000001
7.0,10.0,1,899.3685780000001
7.0,11.0,0,1383.252521
7.0,11.0,1,3699.5977890000004
7.0,12.0,0,341.88029700000004
7.0,12.0,1,299.898304
7.0,13.0,0,3167.348515
7.0,13.0,1,2946.427398
8.0,1.0,0,5638.499571
8.0,1.0,1,37352.283693000005
8.0,2.0,0,4204.089131
8.0,2.0,1,26339.756477000003
8.0,3.0,0,5183.240474
8.0,3.0,1,14118.946875000001
8.0,4.0,0,3312.726485
8.0,4.0,1,23666.045837
8.0,5.0,0,164.444087
8.0,5.0,1,1247.2141609999999
8.0,6.0,0,542.194824
8.0,6.0,1,2132.256783
8.0,7.0,0,359.690513
8.0,7.0,1,2673.932957
8.0,8.0,0,596136.595096
8.0,8.0,1,485553.392758
8.0,9.0,0,369.437167
8.0,9.0,1,1496.328769
8.0,10.0,0,299.54477099999997
8.0,10.0,1,2910.2763059999997
8.0,11.0,0,423.283867
8.0,11.0,1,4026.926754
8.0,12.0,0,1070.406062
8.0,12.0,1,2012.942611
8.0,13.0,0,6062.653209
8.0,13.0,1,17063.650675
9.0,1.0,0,2650.201965
9.0,1.0,1,7929.257052999999
9.0,2.0,0,32720.384522
9.0,2.0,1,27237.9775
9.0,3.0,0,1319.5800410000002
9.0,3.0,1,1926.009775
9.0,4.0,0,2052.4246789999997
9.0,4.0,1,6025.902693
9.0,5.0,0,151.460243
9.0,5.0,1,394.94407900000004
9.0,6.0,0,341.195267
9.0,6.0,1,1081.975407
9.0,7.0,0,199.38278
9.0,7.0,1,370.390554
9.0,8.0,0,1000.650641
9.0,8.0,1,1643.4040579999998
9.0,9.0,0,382746.67220699997
9.0,9.0,1,160031.036327
9.0,10.0,0,139.151348
9.0,10.0,1,35.126304
9.0,11.0,0,59.37234699999999
9.0,11.0,1,277.388872
9.0,12.0,0,55.215249
9.0,12.0,1,172.332657
9.0,13.0,0,4464.840188
9.0,13.0,1,5981.433917
10.0,1.0,0,4704.876379
10.0,1.0,1,4623.575360999999
10.0,2.0,0,6881.037706
10.0,2.0,1,4582.167582
10.0,3.0,0,9320.990776999999
10.0,3.0,1,5424.254401
10.0,4.0,0,4326.352849999999
10.0,4.0,1,1783.949441
10.0,5.0,0,222.35171400000002
10.0,5.0,1,63.837412
10.0,6.0,0,873.7968129999999
10.0,6.0,1,404.407892
10.0,7.0,0,753.566802
10.0,7.0,1,799.4218989999999
10.0,8.0,0,4878.590856
10.0,8.0,1,2449.753283
10.0,9.0,0,87.588885
10.0,9.0,1,67.26896099999999
10.0,10.0,0,519737.015834
10.0,10.0,1,194331.015205
10.0,11.0,0,414.85561299999995
10.0,11.0,1,177.344482
10.0,12.0,0,1698.121225
10.0,12.0,1,887.730857
10.0,13.0,0,8374.789686
10.0,13.0,1,7825.746127
11.0,1.0,0,39362.089343
11.0,1.0,1,103338.75826500001
11.0,2.0,0,3456.710945
11.0,2.0,1,3854.639699
11.0,3.0,0,766.616366
11.0,3.0,1,1198.369229
11.0,4.0,0,259.806652
11.0,4.0,1,910.480934
11.0,5.0,0,194.66406
11.0,5.0,1,640.844434
11.0,6.0,0,1275.923635
11.0,6.0,1,57.53906599999999
11.0,7.0,0,1887.515371
11.0,7.0,1,5229.5134849999995
11.0,8.0,0,93.83242000000001
11.0,8.0,1,185.610797
11.0,9.0,0,21.302550000000004
11.0,9.0,1,59.665454999999994
11.0,10.0,0,74.923843
11.0,10.0,1,296.58984799999996
11.0,11.0,0,718852.896498
11.0,11.0,1,384738.66024600004
11.0,12.0,0,24.612253000000003
11.0,12.0,1,19.705707999999994
11.0,13.0,0,1248.764675
11.0,13.0,1,2332.0395419999995
12.0,1.0,0,3289.314322
12.0,1.0,1,7643.757277
12.0,2.0,0,3316.798443
12.0,2.0,1,6642.673364
12.0,3.0,0,8093.680621
12.0,3.0,1,6231.6149000000005
12.0,4.0,0,1258.153685
12.0,4.0,1,2685.835882
12.0,5.0,0,140.805559
12.0,5.0,1,178.725098
12.0,6.0,0,747.58029
12.0,6.0,1,1283.038331
12.0,7.0,0,174.49922700000002
12.0,7.0,1,427.633731
12.0,8.0,0,4423.50044
12.0,8.0,1,1677.391275
12.0,9.0,0,156.94502599999998
12.0,9.0,1,175.276914
12.0,10.0,0,1391.739521
12.0,10.0,1,1100.271733
12.0,11.0,0,107.74165199999999
12.0,11.0,1,459.794137
12.0,12.0,0,227901.74294799997
12.0,12.0,1,108947.89719399999
12.0,13.0,0,3303.991586
12.0,13.0,1,4955.125893
13.0,1.0,0,56445.278981999996
13.0,1.0,1,76455.14839300001
13.0,2.0,0,69957.19359
13.0,2.0,1,77725.852444
13.0,3.0,0,33055.325232
13.0,3.0,1,30775.807365
13.0,4.0,0,23834.062936
13.0,4.0,1,25715.573177
13.0,5.0,0,4516.551054
13.0,5.0,1,5725.185695
13.0,6.0,0,5860.6545590000005
13.0,6.0,1,6139.6284909999995
13.0,7.0,0,5212.392596
13.0,7.0,1,5049.726371000001
13.0,8.0,0,17469.605086
13.0,8.0,1,11394.763647
13.0,9.0,0,2687.7024060000003
13.0,9.0,1,2522.1087319999997
13.0,10.0,0,7804.554222000001
13.0,10.0,1,10104.694749
13.0,11.0,0,2164.229916
13.0,11.0,1,6739.8965499999995
13.0,12.0,0,7714.375626000001
13.0,12.0,1,7799.286554
13.0,13.0,0,1676803.478691
13.0,13.0,1,803143.367223
