,eta_CHN,delta_opti_USA,delta_opti_EUR,delta_opti_JAP,delta_opti_CHN,delta_opti_BRA,delta_opti_IND,delta_opti_CAN,delta_opti_KOR,delta_opti_RUS,delta_opti_MEX,delta_opti_ZAF,delta_opti_ROW
1,0.0150988451961197,0.010000069994090185,0.010000069994090185,0.010000069994090185,0.01,12.0,11.99999993000591,0.01,0.01,12.0,0.01,11.99999993000591,12.0
2,0.009219580239311749,0.01,0.01,0.010000138573368102,0.01,11.999999861426632,12.0,0.01,0.01,11.999999861426632,0.01,12.0,12.0
3,0.006279947760907774,0.01,0.01,0.01,12.0,12.0,11.999999747986578,0.01,0.01,0.5049005719966462,0.01,0.49196397773354617,11.999999747986578
4,0.007749764000109762,0.01,0.01,0.01,0.046590152157130686,0.8770162117578099,12.0,0.01,0.01,0.3724636979808315,0.01,0.34459204503217206,12.0
5,0.007014855880508769,0.010000141346566504,0.01,0.01,12.0,11.999999858653434,12.0,0.01,0.01,0.5093711912464068,0.01,0.5058987000361044,12.0
6,0.0073823099403092654,0.01,0.01,0.01,0.0899555409682222,12.0,12.0,0.01,0.01,0.6875225720538192,0.01,0.710552303365248,12.0
7,0.0071985829104090175,0.01,0.01,0.010000359461677355,12.0,11.999999640538322,12.0,0.010000359461677355,0.01,0.5467202119453247,0.01,0.5535442749463169,11.999999640538322
8,0.007290446425359141,0.01,0.01,0.01,0.09628347917566889,12.0,12.0,0.01,0.01,0.6798563142605553,0.01,0.6905536646111473,12.0
9,0.007244514667884079,0.01,0.01,0.01,12.0,12.0,12.0,0.01,0.01,0.4937431714883502,0.01,0.4905401999239479,12.0
