,eta_IND,delta_opti_USA,delta_opti_EUR,delta_opti_JAP,delta_opti_CHN,delta_opti_BRA,delta_opti_IND,delta_opti_CAN,delta_opti_KOR,delta_opti_RUS,delta_opti_MEX,delta_opti_ZAF,delta_opti_ROW
1,0.013840539233570448,0.01,0.01,0.01,12.0,12.0,12.0,0.01,0.010000253959349671,12.0,0.01,12.0,12.0
2,0.020348957171653023,0.010000475674586024,0.010000475674586024,0.010000114102546876,12.0,12.0,12.0,0.010000475674586024,0.010000475674586024,12.0,0.01,11.999999524325414,11.999999524325414
3,0.023603166140694312,0.01,0.010000168187647141,0.01,12.0,12.0,12.0,0.01,0.010000168187647141,12.0,0.01,12.0,12.0
4,0.025230270625214955,0.01,0.01,0.01,11.99999931316856,11.999999242847107,11.999999209740253,0.01,0.01,12.0,0.01,12.0,12.0
5,0.026043822867475277,0.01,0.01,0.010000276218957244,12.0,11.999999718062067,11.999999722161691,0.010000267320796582,0.010000268121982072,12.0,0.01,11.999999726075973,11.999999728916205
6,0.02645059898860544,0.010000337846883513,0.010000396601314469,0.01,11.999999632542346,11.99999968725084,11.999999626524865,0.010000355941920818,0.010000431506913656,11.99999959385795,0.01,12.0,11.99999949185165
7,0.02665398704917052,0.01,0.01,0.010000441039281674,11.999999558960718,11.999999558960718,11.999999558960718,0.01,0.010000441039281674,12.0,0.01,11.999999558960718,11.999999558960718
