country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,15020881.63461,15138626.476916999,-117744.84230699949,8571164886333.333,179501374.0,0.0247795001665751,1.0
2.0,18146570.998105332,18022798.215240333,123772.78286499903,10287056272316.213,371951004.3333333,0.0166260149929052,1.0610350034305327
3.0,7682895.597154334,7666329.441250999,16566.155903333798,4504734283007.2705,86816014.33333333,0.027307500044504735,1.40934084214663
4.0,2341887.7027046666,2303436.9479036666,38450.754801000156,951464589336.563,827589113.6666666,0.006162866552670734,0.342504655658612
5.0,1387766.4938173331,1409062.3898736667,-21295.896056333324,865781297703.7076,106630513.0,0.0104751002788543,0.611325100318041
6.0,699312.901245,705863.6809843335,-6550.779739333356,410038761905.5627,596883340.0,0.006765099962552333,0.23221311296437233
7.0,1115428.3798866665,1096617.1501936666,18811.229692999972,639177795942.5616,20277446.333333332,0.01645486672719317,0.8504744071739739
8.0,1041580.029492,1044041.0207243335,-2460.991232333357,521085010570.7967,32925842.666666668,0.02191573381423953,0.7512692844040872
9.0,691623.320107,678972.965756,12650.354351000007,355869777266.27203,99485415.66666667,0.009878300031026167,0.4317277011827127
10.0,824453.3502276667,824006.0295343334,447.320693333284,479297069265.87164,55704643.333333336,0.0027627665797868664,0.5229916777616189
11.0,274781.002427,273466.251279,1314.751147999991,161731997147.28934,26295953.333333332,0.0052693998813629,0.48107551387435804
12.0,6586120.031565334,6650080.871684999,-63960.84011966673,3891266033451.1274,1254711131.6666667,0.0182569213848592,0.5207798818417895
