delt,growth,USA,EUR,JAP,CHN,BRA,IND,ROW
0.09999999999999984,0.017153671435501665,1.0006732174172428,1.0008591288337971,1.0009573662836748,1.0006144742163368,1.000598867982886,0.8790428113463694,1.000803880353872
0.10427538888537659,0.017152155910170917,1.000647807838568,1.0008265766791091,1.0009215414353763,1.000591439355075,1.0005764657566227,0.8832795173999873,1.000773182826774
0.1087335672719656,0.01715065115884089,1.000622629121401,1.0007942524925368,1.000884425514225,1.0005685603296395,1.0005541998740592,0.887575046388265,1.0007427528231632
0.11338235012178474,0.017149177857777118,1.000598042255548,1.0007626391471989,1.0008480654725551,1.00054616366541,1.0005323994344362,0.8918121539522725,1.0007129948351206
0.11822988651687062,0.017147737418872506,1.0005740698332222,1.0007317700118965,1.0008126032502458,1.00052427183925,1.000511087148713,0.8959799513419902,1.0006839351238537
0.12328467394420643,0.017146329888475448,1.0005507102314715,1.0007016459246614,1.0007780390924503,1.000502885631887,1.0004902638213538,0.9000755444911003,1.0006555730046136
0.12855557319139013,0.01714495528165088,1.0005279612281366,1.0006722669223467,1.0007443722291915,1.0004820053403878,1.0004699297860562,0.9040961853712853,1.0006279071503152
0.134051823879147,0.017143613583019635,1.0005058200228876,1.0006436322579322,1.000711600897639,1.0004616307885645,1.0004500849167335,0.9080392816004246,1.0006009356116463
0.1397830606579212,0.017142304747607456,1.0004842832585705,1.0006157404188263,1.0006797223659205,1.0004417613376109,1.0004307286387084,0.9119024054033771,1.0005746558373516
0.14575933009692943,0.017141028701697075,1.0004633470427902,1.000588589146048,1.0006487329582772,1.000422395896982,1.0004118599401166,0.9156833018533534,1.0005490646945494
0.1519911082952933,0.017139785486359235,1.0004429970651525,1.0005621764759882,1.0006186289821581,1.0004035220666128,1.0003934789035522,0.9193804119640522,1.000524160482639
0.158489319246111,0.01713857512857923,1.0004232206306694,1.0005365001857958,1.0005894063637166,1.0003851315267651,1.0003755854938976,0.9229922216186789,1.0004999412951736
0.16526535398566858,0.01713739721932402,1.0004040312678382,1.0005115542227943,1.0005610573262647,1.000367243577555,1.0003581748149808,0.9265160378151307,1.000476398885311
0.17233109056135051,0.01713625164400885,1.0003854194109205,1.000487334159957,1.0005335752618623,1.0003498559623718,1.0003412434375218,0.9299504992438956,1.0004535289584284
0.17969891485325942,0.017135138248953775,1.0003673764922232,1.00046383485149,1.0005069527031354,1.0003329659053932,1.0003247892607634,0.9332943846791897,1.0004313265438103
0.18738174228603838,0.017134060311300627,1.000349403209222,1.0004404641295541,1.000481141805474,1.0003165795760387,1.0003088423201272,0.9366003528959039,1.0004098400250008
0.19539304046896103,0.01713302229345236,1.0003316720080944,1.0004178363115086,1.0004562574305464,1.0003007733573939,1.0002934693582242,0.9398271227899772,1.0003891181147069
0.20374685280397076,0.01713201928234878,1.0003144725675162,1.0003960086869355,1.0004322585913683,1.0002855004442304,1.0002786147397347,0.9429570327431233,1.0003691142427706
0.2124578231030568,0.017131049243017886,1.000297870489371,1.0003749525940873,1.0004091158225734,1.000270737183049,1.0002642530613992,0.945987292162831,1.0003498003337303
0.22154122125811812,0.017130111709421754,1.0002818554788886,1.0003546549185232,1.0003868147016222,1.000256476202812,1.0002503772739628,0.9489178959729071,1.0003311647540198
0.23101297000831578,0.017129204609816998,1.0002664725210806,1.0003350825110726,1.000365320266351,1.0002426908568531,1.000236959958457,0.9517487341475523,1.0003131702002515
0.24088967285183036,0.017128328420516183,1.0002516742164274,1.0003162334735285,1.000344629401827,1.0002293848316097,1.0002240058234753,0.9544804020234042,1.0002958200654284
0.2511886431509577,0.017127483228758865,1.0002374285183164,1.0002981010119314,1.0003247338818768,1.0002165571689887,1.0002115146782968,0.9571135940642307,1.0002791115421292
0.2619279344815628,0.01712666851397032,1.000223724372851,1.0002806706917085,1.0003056176011955,1.0002041995928048,1.0001994786101922,0.9596490722293214,1.0002630321173736
0.2731263722800846,0.017125883742192597,1.0002105505550216,1.0002639277892453,1.0002872640909117,1.0001923036091265,1.000187889497465,0.9620877762898427,1.0002475690736883
0.28480358684358015,0.017125128366525032,1.0001978956805233,1.0002478573137599,1.0002696565473452,1.0001808605147797,1.0001767390172518,0.9644308164423827,1.0002327095008867
0.2969800477406449,0.01712440182758953,1.0001857482177126,1.0002324440295889,1.0002527778613193,1.0001698614063868,1.0001660186537928,0.9666794651801842,1.0002184403081924
0.30967709969353524,0.01712370355402596,1.000174096499789,1.000217672478896,1.000236610647993,1.0001592971899829,1.0001557197072268,0.968835148495869,1.000204748236789
0.3229169999943898,0.017123032963024053,1.0001629287372455,1.0002035270048495,1.0002211372772052,1.000149158591321,1.000145833302988,0.970899436494351,1.0001916198729106
0.336722957521142,0.01712238946089541,1.0001522330306776,1.0001899917752457,1.0002063399043006,1.0001394361668183,1.0001363504018135,0.9728740334985043,1.0001790416614857
0.35111917342151305,0.01712177244369,1.0001419973839745,1.0001770508065857,1.000192200501348,1.0001301203152557,1.000127261810457,0.9747607677328877,1.0001669999204437
0.3661308835364033,0.017121181297861405,1.0001322097179763,1.0001646879886126,1.0001787008887468,1.000121201290206,1.0001185581931296,0.9765615806725304,1.0001554808556996
0.3817844026370505,0.017120615400982527,1.0001228578845887,1.000152887109226,1.0001658227671586,1.0001126692131999,1.0001102300835654,0.9782785161446689,1.0001444705768678
0.39810717055349704,0.017120074122513988,1.0001139296814057,1.0001416318798324,1.000153547749625,1.0001045140876683,1.0001022678980054,0.9799137092705362,1.0001339551136965
