USA_delta,USA_welfare,USA_world_negishi,USA_world_equal,EUR_delta,EUR_welfare,EUR_world_negishi,EUR_world_equal,JAP_delta,JAP_welfare,JAP_world_negishi,JAP_world_equal,CHN_delta,CHN_welfare,CHN_world_negishi,CHN_world_equal,BRA_delta,BRA_welfare,BRA_world_negishi,BRA_world_equal,IND_delta,IND_welfare,IND_world_negishi,IND_world_equal,ROW_delta,ROW_welfare,ROW_world_negishi,ROW_world_equal
0.01,1.0248064048149355,1.042767505265458,1.0795901629830105,0.01,0.972429705944419,1.0427644649079386,1.0795870816925213,0.01,1.0062658398184483,1.042767578989917,1.0795877218781809,0.01,0.9927214531511139,1.0277078028402147,1.060303451422878,0.01,1.0066949030738126,1.0406344184884495,1.0783431447464413,0.01,1.004677611924445,1.0384550646168296,1.0526262091479799,0.01,0.9789860919874832,1.0309653654435422,1.0458822390334104
0.012665996826226,1.0248605625612492,1.0400781179428782,1.0761007352856309,0.012665996826226,0.979019876553337,1.0428574591043709,1.0779388319212866,0.012665996826226,1.0108766541898588,1.0422676968672402,1.0786715626993701,0.012665996826226,0.99968462649816,1.0288091076399075,1.0617134875893086,0.012665996826226,1.0120203168592299,1.0407834404665155,1.0784240426999738,0.012665996826226,1.0100533779551306,1.0387576499253381,1.0544967153876732,0.012665996826226,0.9854178973636099,1.031828327362335,1.0482722347592608
0.0160427475601967,1.0249894921961724,1.036964000590544,1.0720420783512878,0.0160427475601967,0.9863292157860312,1.0429853599047412,1.076165076692651,0.0160427475601967,1.0160339790932493,1.0417319118516617,1.0776634269909235,0.0160427475601967,1.007351012984914,1.0300081467544544,1.0632442610924782,0.0160427475601967,1.0179623704214196,1.0409482050313308,1.0785193549786103,0.0160427475601967,1.016030606940964,1.0390907915284973,1.0565551153336377,0.0160427475601967,0.9928635912400715,1.0328197478358945,1.051014530597503
0.0203197389681397,1.0251629262384239,1.0334527053036677,1.067446196210869,0.0203197389681397,0.994243807985295,1.0431461634799555,1.0743123781330157,0.0203197389681397,1.0216727738377172,1.0411768071574905,1.0765742169886063,0.0203197389681397,1.0156176650225976,1.0312838475235324,1.064877927889727,0.0203197389681397,1.0244498081162696,1.041118794779791,1.078620666154809,0.0203197389681397,1.0225345369990355,1.0394487948205562,1.0587828637297692,0.0203197389681397,1.0013140321844707,1.0339447512621855,1.0540998048449826
0.0257369749280199,1.0256799721995091,1.029569259304622,1.0622914581399716,0.0257369749280199,1.0025920075382209,1.0433338884735979,1.0724281870705108,0.0257369749280199,1.0276821093889283,1.040615377289906,1.0754479053137744,0.0257369749280199,1.024331381067493,1.032607981886142,1.0665737999354736,0.0257369749280199,1.0313646078856316,1.0413032178649149,1.0787301405851448,0.0257369749280199,1.029443113657271,1.0398237391980463,1.0611256147286254,0.0257369749280199,1.0102026751454178,1.0350922651040004,1.0572880381504504
0.0325984442754959,1.0264016662702777,1.0254732042515322,1.0568075820137643,0.0325984442754959,1.0111498651669686,1.043552082341076,1.0705680287228907,0.0325984442754959,1.0339224524765638,1.0400592680088698,1.0743006774460424,0.0325984442754959,1.0332810787134865,1.0339517673180316,1.0682962977392345,0.0325984442754959,1.0385394533363757,1.0414930560042346,1.0788367956530849,0.0325984442754959,1.0365886869547738,1.0402075138513953,1.0635248807406457,0.0325984442754959,1.0191881297112817,1.0362040832424353,1.0604541871392508
0.0412891791733337,1.0271527830340483,1.0213834999712896,1.051312138746297,0.0412891791733337,1.019656525717079,1.0437877639003081,1.0687671236576626,0.0412891791733337,1.0402070480193508,1.03952361574834,1.0731729232333795,0.0412891791733337,1.0422199255587319,1.0352751676762921,1.0699925232756167,0.0412891791733337,1.0457685037488333,1.041677607059946,1.0789471511789164,0.0412891791733337,1.0437664672705427,1.0405884183013192,1.0659123419475678,0.0412891791733337,1.0280174579330636,1.0372610042298072,1.063506845235231
0.0522968612366922,1.0279275754049162,1.0174603463199672,1.0460221582103326,0.0522968612366922,1.027840595615494,1.0440226696769699,1.067090666316431,0.0522968612366922,1.0463259685005828,1.03901592557632,1.0721041372961344,0.0522968612366922,1.050878960854209,1.0365386062395894,1.0716084789684155,0.0522968612366922,1.0528217407333993,1.0418589661576814,1.0790540503924206,0.0522968612366922,1.0507485904046046,1.0409554619546604,1.0682181582280366,0.0522968612366922,1.036411664939529,1.0382151462032625,1.0663362037564184
0.0662391878445526,1.0286306251489943,1.0138824448419785,1.041124872170664,0.0662391878445526,1.0354546463586567,1.0442402487092675,1.065526025045175,0.0662391878445526,1.0520721830525726,1.0385596345827723,1.071123852284907,0.0662391878445526,1.0589946601158582,1.0377084101970515,1.0731115775274755,0.0662391878445526,1.0594692694917542,1.0420306542999689,1.0791507995096548,0.0662391878445526,1.0573106503935756,1.0412981899287097,1.0703665874959216,0.0662391878445526,1.044477326459207,1.0391373069769705,1.069042277417041
0.0838985343010892,1.0290817637302114,1.0108051635557977,1.0366682554167088,0.0838985343010892,1.042261423374408,1.0444275756022647,1.0641159109682716,0.0838985343010892,1.0572683460761692,1.0381595835257886,1.0702523715842265,0.0838985343010892,1.0663393031029087,1.0387548889029286,1.0744552775620508,0.0838985343010892,1.0655087899056597,1.0421838635833411,1.0792438826273847,0.0838985343010892,1.0632567005037215,1.041602933702194,1.0722970244818049,0.0838985343010892,1.051758272851889,1.0399690656568832,1.0714707559119003
0.1062658569182611,1.0292948345485737,1.0083230631370261,1.0327896733540982,0.1062658569182611,1.0481089613189762,1.0446011892299167,1.0629392741618675,0.1062658569182611,1.061826657112759,1.0378314207196728,1.06952083363901,0.1062658569182611,1.072748779369815,1.0396603868211223,1.075615233685856,0.1062658569182611,1.070791824980315,1.0423142764363953,1.0793209622846713,0.1062658569182611,1.068443604262171,1.041867947891756,1.0739700643937227,0.1062658569182611,1.0579258073412916,1.040662716541988,1.0735120840304149
