origin_code,destination_code,sector,trade
1.0,1.0,0,10402507.543225
1.0,1.0,1,5570910.169702999
1.0,2.0,0,105372.214209
1.0,2.0,1,171121.98522099998
1.0,3.0,0,42452.55717
1.0,3.0,1,57306.384967
1.0,4.0,0,8379.532777
1.0,4.0,1,15401.874545
1.0,5.0,0,6356.344675
1.0,5.0,1,11664.069509
1.0,6.0,0,2479.743468
1.0,6.0,1,3807.914457
1.0,7.0,0,140793.586026
1.0,7.0,1,296755.872153
2.0,1.0,0,101369.54981
2.0,1.0,1,224928.55061799998
2.0,2.0,0,10876455.563674
2.0,2.0,1,6211534.776272001
2.0,3.0,0,29212.345264
2.0,3.0,1,44707.535042999996
2.0,4.0,0,7632.220112
2.0,4.0,1,22133.177569
2.0,5.0,0,6966.220880000001
2.0,5.0,1,16794.199425
2.0,6.0,0,4308.997066
2.0,6.0,1,10383.051744
2.0,7.0,0,114282.204213
2.0,7.0,1,198496.226646
3.0,1.0,0,26296.232826
3.0,1.0,1,113187.78228099999
3.0,2.0,0,21941.472829
3.0,2.0,1,67891.301339
3.0,3.0,0,4574938.442339
3.0,3.0,1,2763997.639204
3.0,4.0,0,7440.213764
3.0,4.0,1,23133.153391
3.0,5.0,0,751.83678
3.0,5.0,1,2374.927146
3.0,6.0,0,1316.533871
3.0,6.0,1,5275.729997
3.0,7.0,0,32031.423965
3.0,7.0,1,90922.848097
4.0,1.0,0,7603.649877
4.0,1.0,1,54795.272208
4.0,2.0,0,6635.272601
4.0,2.0,1,32773.843202000004
4.0,3.0,0,7572.47056
4.0,3.0,1,27047.51476
4.0,4.0,0,1205056.385974
4.0,4.0,1,1331273.417384
4.0,5.0,0,167.990253
4.0,5.0,1,732.656526
4.0,6.0,0,240.65466400000003
4.0,6.0,1,1158.916981
4.0,7.0,0,15038.470697
4.0,7.0,1,33430.138721
5.0,1.0,0,3463.92998
5.0,1.0,1,11798.74008
5.0,2.0,0,6351.687024
5.0,2.0,1,9761.500925
5.0,3.0,0,1291.3049660000001
5.0,3.0,1,1566.8880279999998
5.0,4.0,0,508.159818
5.0,4.0,1,341.484182
5.0,5.0,0,559073.0613500001
5.0,5.0,1,347450.96487699996
5.0,6.0,0,112.181221
5.0,6.0,1,260.208566
5.0,7.0,0,4437.449812
5.0,7.0,1,11231.175545
6.0,1.0,0,2073.502457
6.0,1.0,1,11268.852741
6.0,2.0,0,3422.353192
6.0,2.0,1,9468.303025
6.0,3.0,0,797.605454
6.0,3.0,1,2787.375817
6.0,4.0,0,378.294684
6.0,4.0,1,528.6725859999999
6.0,5.0,0,49.123457
6.0,5.0,1,277.66193899999996
6.0,6.0,0,481596.562173
6.0,6.0,1,267701.43243600003
6.0,7.0,0,2468.5214029999997
6.0,7.0,1,8342.219547
7.0,1.0,0,158326.05734200001
7.0,1.0,1,375601.3175
7.0,2.0,0,141730.039596
7.0,2.0,1,160082.71917599998
7.0,3.0,0,61864.820889
7.0,3.0,1,64642.693122
7.0,4.0,0,22476.257561
7.0,4.0,1,34139.822967
7.0,5.0,0,6935.288686
7.0,5.0,1,9358.714458
7.0,6.0,0,8513.632172
7.0,6.0,1,9940.24988
7.0,7.0,0,4585432.605853
7.0,7.0,1,2349270.178071
