delt,USA,EUR,JAP,CHN,BRA,IND,ROW
0.0999999999999998,1.0410372510973613,0.9334568926096101,1.0427046096978014,1.0404173970384722,1.0409004055991111,1.0402189429946207,1.0425094179006151
0.10427538888537671,1.040173564110931,0.934597166931911,1.041804555645057,1.0395717529368724,1.040043390625218,1.0393728018888841,1.0416154973141707
0.1087335672719654,1.0393000925589235,0.9357535005905643,1.040894281335451,1.0387161685755057,1.0391763786826265,1.0385169092676996,1.0407112807480823
0.11338235012178491,1.0384175390901242,0.936934506699536,1.039974514036441,1.0378514409272825,1.0383002655867233,1.0376521138382326,1.0397976203462538
0.11822988651687064,1.0375279281791878,0.9381233294370567,1.039048834932151,1.0369795965905835,1.037416909093655,1.0367803841620815,1.0388764982476073
0.12328467394420632,1.0366308498480175,0.9393370283665298,1.0381152556562414,1.0361001948790578,1.0365257457415524,1.035900839564883,1.0379474018652435
0.12855557319138985,1.0357259534387642,0.9405716442182505,1.0371740084003178,1.035212978328779,1.03562698584894,1.0350141324114883,1.0370104629248378
0.13405182387914702,1.0348113640029812,0.9418358446340772,1.0362246936678026,1.0343171815464587,1.034719434506312,1.0341190741695194,1.0360646548467949
0.13978306065792107,1.033892655670175,0.9431126392755347,1.0352723584556323,1.0334171216854546,1.0338078632437007,1.0332199636056296,1.03511464177936
0.14575933009692957,1.032970025109562,0.944403278568209,1.034315797893889,1.0325128747352268,1.0328918689926136,1.032316809216198,1.0341602123145088
0.15199110829529336,1.0320353346874758,0.9457340938388977,1.0333484019398782,1.0315980497156276,1.0319652852072765,1.0314033961858633,1.033195022638011
0.1584893192461109,1.0310982950176424,0.9470812894821209,1.0323785976681252,1.0306806017206613,1.0310362396142099,1.0304877387970377,1.0322273611019557
0.1652653539856689,1.0301600620081355,0.9484377525075237,1.0314076359936548,1.029761755215108,1.0301058154840417,1.029570751764603,1.0312584371174824
0.1723310905613507,1.0292146013963115,0.9498257181262962,1.0304304818310641,1.028836816760556,1.0291692541848947,1.0286482197880102,1.0302833765937431
0.17969891485325917,1.028263071387975,0.9512490919444943,1.0294484433364526,1.0279069519397939,1.0282278422741327,1.0277210274506041,1.029303454260408
0.18738174228603827,1.0273080709637679,0.9526875723178623,1.0284639993765892,1.0269744970641737,1.0272838074023973,1.0267914796262758,1.0283211621852837
0.19539304046896072,1.02634167920292,0.954181278459162,1.027470329966298,1.026032996723839,1.0263306180518954,1.025853439322325,1.0273296877727576
0.20374685280397037,1.0253783652505084,0.9556875559728726,1.0264804527808624,1.025094664897789,1.0253808946165164,1.0249189904678324,1.026341822693687
0.2124578231030564,1.0244220822400154,0.9571918330681392,1.0254974519213618,1.0241627629022356,1.0244376015251677,1.02399088118539,1.0253608188170897
