country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,30729534.982737005,31273790.047633003,-544255.0648959987,17533297302666.666,211612428.66666666,0.027383699417114233,1.0
2.0,36632584.937347665,36271984.070824005,360600.86652366695,19876515825829.426,396228901.3333333,0.019805793906808932,0.9691617024001631
3.0,8749161.960535,8879006.667050334,-129844.70651533331,4851417746161.216,77303951.0,0.03295850038528444,0.9551625991609166
4.0,28735144.924527664,28442493.027717333,292651.8968103317,10369214078710.18,987486404.6666666,0.02025766611099243,0.6082372915120033
5.0,3830830.8871136666,3877791.8602753337,-46960.97316166697,2243671639600.7866,141246033.33333334,0.012787699699401833,0.7191472569046696
6.0,3920005.9241513335,3998263.3018443338,-78257.37769299994,1999812460502.1565,854839887.0,0.0070036999384561335,0.2937191302488304
7.0,3050632.603117,3081395.2485496667,-30762.64543266672,1736285372164.0198,24124891.333333332,0.017042700052261366,1.0926167864372667
8.0,3349121.224384667,3274066.315055667,75054.90932900009,1440295555052.3198,37156476.0,0.0400243330001831,0.7932906254633766
9.0,3234749.4374526665,3127743.8444793336,107005.59297333348,1905065425186.2266,100998868.33333333,0.0106686000029246,0.5154975027547269
10.0,2105004.7211503335,2116099.539675667,-11094.818525333345,1253887292146.2766,77310782.33333333,0.004299199978510533,0.5826750115441217
11.0,683596.9204523334,691050.0251900001,-7453.104737666668,376264891276.7473,36348679.333333336,0.007015466491381267,0.5064770261934757
12.0,23748473.41418566,23735157.988860335,13315.425325334072,13922682495067.71,1829643411.3333333,0.013413976369173568,0.609231608253309
